  0.00000000E+00 -0.43549304E+01
  0.50633664E-01 -0.43688987E+01
  0.10126733E+00 -0.43739878E+01
  0.15190099E+00 -0.43705051E+01
  0.20253466E+00 -0.43593565E+01
  0.25316832E+00 -0.43419544E+01
  0.30380198E+00 -0.43201596E+01
  0.35443565E+00 -0.42961360E+01
  0.40506931E+00 -0.42721215E+01
  0.45570298E+00 -0.42504069E+01
  0.50633664E+00 -0.42337415E+01
  0.55697030E+00 -0.42260792E+01
  0.60760397E+00 -0.42342079E+01
  0.65823763E+00 -0.42651923E+01
  0.70887130E+00 -0.43007966E+01
  0.75950496E+00 -0.43275890E+01
  0.81013863E+00 -0.43567601E+01
  0.86077229E+00 -0.43911150E+01
  0.91140595E+00 -0.44191310E+01
  0.96203962E+00 -0.44332407E+01
  0.10126733E+01 -0.44300547E+01
  0.10633069E+01 -0.44088010E+01
  0.11139406E+01 -0.43706053E+01
  0.11645743E+01 -0.43186171E+01
  0.12152079E+01 -0.42584100E+01
  0.12658416E+01 -0.41981972E+01
  0.13164753E+01 -0.41487783E+01
  0.13671089E+01 -0.41222108E+01
  0.14177426E+01 -0.41275859E+01
  0.14683763E+01 -0.41662269E+01
  0.15190099E+01 -0.42318571E+01
  0.15696436E+01 -0.43149914E+01
  0.16202773E+01 -0.44065378E+01
  0.16709109E+01 -0.44992002E+01
  0.17215446E+01 -0.45875797E+01
  0.17721782E+01 -0.46677054E+01
  0.18228119E+01 -0.47365608E+01
  0.18734456E+01 -0.47919156E+01
  0.19240792E+01 -0.48322961E+01
  0.19747129E+01 -0.48568358E+01
  0.20253466E+01 -0.48650674E+01
  0.20763427E+01 -0.48567198E+01
  0.21273389E+01 -0.48318278E+01
  0.21783351E+01 -0.47908661E+01
  0.22293313E+01 -0.47347301E+01
  0.22803274E+01 -0.46648994E+01
  0.23313236E+01 -0.45835724E+01
  0.23823198E+01 -0.44937317E+01
  0.24333160E+01 -0.43992779E+01
  0.24843121E+01 -0.43053753E+01
  0.25353083E+01 -0.42188904E+01
  0.25863045E+01 -0.41484575E+01
  0.26373007E+01 -0.41032233E+01
  0.26882968E+01 -0.40891264E+01
  0.27392930E+01 -0.41042326E+01
  0.27902892E+01 -0.41385773E+01
  0.28412854E+01 -0.41793604E+01
  0.28922815E+01 -0.42153718E+01
  0.29432777E+01 -0.42379663E+01
  0.29942739E+01 -0.42408456E+01
  0.30452701E+01 -0.42211691E+01
  0.30962662E+01 -0.42225559E+01
  0.31472624E+01 -0.43208026E+01
  0.31982586E+01 -0.44023807E+01
  0.32492548E+01 -0.44603731E+01
  0.33002509E+01 -0.44945067E+01
  0.33512471E+01 -0.45055530E+01
  0.34022433E+01 -0.44952587E+01
  0.34532395E+01 -0.44663153E+01
  0.35042356E+01 -0.44222736E+01
  0.35552318E+01 -0.43682391E+01
  0.36062280E+01 -0.43393766E+01
  0.36572242E+01 -0.44505939E+01
  0.37082203E+01 -0.45636353E+01
  0.37592165E+01 -0.46616901E+01
  0.38102127E+01 -0.47428987E+01
  0.38612089E+01 -0.48066371E+01
  0.39122050E+01 -0.48524399E+01
  0.39632012E+01 -0.48799623E+01
  0.40141974E+01 -0.48891268E+01
  0.40620417E+01 -0.48787236E+01
  0.41098860E+01 -0.48475288E+01
  0.41577303E+01 -0.47961978E+01
  0.42055747E+01 -0.47268972E+01
  0.42534190E+01 -0.46431840E+01
  0.43012633E+01 -0.45494058E+01
  0.43491076E+01 -0.44509038E+01
  0.43969519E+01 -0.43549304E+01
  
  0.00000000E+00 -0.42335578E+01
  0.50633664E-01 -0.42513150E+01
  0.10126733E+00 -0.42603506E+01
  0.15190099E+00 -0.42607916E+01
  0.20253466E+00 -0.42534288E+01
  0.25316832E+00 -0.42396106E+01
  0.30380198E+00 -0.42211185E+01
  0.35443565E+00 -0.42000269E+01
  0.40506931E+00 -0.41785673E+01
  0.45570298E+00 -0.41591452E+01
  0.50633664E+00 -0.41446297E+01
  0.55697030E+00 -0.41395434E+01
  0.60760397E+00 -0.41720682E+01
  0.65823763E+00 -0.42157014E+01
  0.70887130E+00 -0.42480570E+01
  0.75950496E+00 -0.42745474E+01
  0.81013863E+00 -0.42839725E+01
  0.86077229E+00 -0.43101974E+01
  0.91140595E+00 -0.43379152E+01
  0.96203962E+00 -0.43508756E+01
  0.10126733E+01 -0.43455097E+01
  0.10633069E+01 -0.43207632E+01
  0.11139406E+01 -0.42772808E+01
  0.11645743E+01 -0.42173228E+01
  0.12152079E+01 -0.41449482E+01
  0.12658416E+01 -0.40662635E+01
  0.13164753E+01 -0.39898743E+01
  0.13671089E+01 -0.39273278E+01
  0.14177426E+01 -0.38918321E+01
  0.14683763E+01 -0.38930058E+01
  0.15190099E+01 -0.39308052E+01
  0.15696436E+01 -0.39963238E+01
  0.16202773E+01 -0.40779684E+01
  0.16709109E+01 -0.41657569E+01
  0.17215446E+01 -0.42523202E+01
  0.17721782E+01 -0.43324155E+01
  0.18228119E+01 -0.44021869E+01
  0.18734456E+01 -0.44587238E+01
  0.19240792E+01 -0.45000173E+01
  0.19747129E+01 -0.45250034E+01
  0.20253466E+01 -0.45333449E+01
  0.20763427E+01 -0.45248841E+01
  0.21273389E+01 -0.44995399E+01
  0.21783351E+01 -0.44576637E+01
  0.22293313E+01 -0.44003565E+01
  0.22803274E+01 -0.43296502E+01
  0.23313236E+01 -0.42484074E+01
  0.23823198E+01 -0.41603598E+01
  0.24333160E+01 -0.40705858E+01
  0.24843121E+01 -0.39862389E+01
  0.25353083E+01 -0.39169784E+01
  0.25863045E+01 -0.38740149E+01
  0.26373007E+01 -0.38659516E+01
  0.26882968E+01 -0.38925174E+01
  0.27392930E+01 -0.39434753E+01
  0.27902892E+01 -0.40046959E+01
  0.28412854E+01 -0.40637802E+01
  0.28922815E+01 -0.41116470E+01
  0.29432777E+01 -0.41418869E+01
  0.29942739E+01 -0.41498858E+01
  0.30452701E+01 -0.41336936E+01
  0.30962662E+01 -0.41673402E+01
  0.31472624E+01 -0.42604453E+01
  0.31982586E+01 -0.43430001E+01
  0.32492548E+01 -0.44013568E+01
  0.33002509E+01 -0.44355889E+01
  0.33512471E+01 -0.44466796E+01
  0.34022433E+01 -0.44362836E+01
  0.34532395E+01 -0.44068198E+01
  0.35042356E+01 -0.43615105E+01
  0.35552318E+01 -0.43046024E+01
  0.36062280E+01 -0.42835367E+01
  0.36572242E+01 -0.43703269E+01
  0.37082203E+01 -0.44834460E+01
  0.37592165E+01 -0.45810734E+01
  0.38102127E+01 -0.46616672E+01
  0.38612089E+01 -0.47247143E+01
  0.39122050E+01 -0.47700015E+01
  0.39632012E+01 -0.47973179E+01
  0.40141974E+01 -0.48064534E+01
  0.40620417E+01 -0.47956900E+01
  0.41098860E+01 -0.47636959E+01
  0.41577303E+01 -0.47113753E+01
  0.42055747E+01 -0.46403249E+01
  0.42534190E+01 -0.45530016E+01
