  0.13671089E+01 -0.58305162E+01
  0.14177426E+01 -0.56561238E+01
  0.14683763E+01 -0.54917577E+01
  0.15190099E+01 -0.53350142E+01
  0.15696436E+01 -0.51817470E+01
  0.16202773E+01 -0.50283521E+01
  0.16709109E+01 -0.48727697E+01
  0.17215446E+01 -0.47145364E+01
  0.17721782E+01 -0.45545295E+01
  0.18228119E+01 -0.45151880E+01
  0.18734456E+01 -0.45681804E+01
  0.19240792E+01 -0.46065812E+01
  0.19747129E+01 -0.46297675E+01
  0.20253466E+01 -0.46375102E+01
  0.20763427E+01 -0.46296576E+01
  0.21273389E+01 -0.46061479E+01
  0.21783351E+01 -0.45672429E+01
  0.22293313E+01 -0.45136608E+01
  0.22803274E+01 -0.45558132E+01
  0.23313236E+01 -0.47121859E+01
  0.23823198E+01 -0.48637895E+01
  0.24333160E+01 -0.50088364E+01
  0.24843121E+01 -0.51470858E+01
  0.25353083E+01 -0.52809014E+01
  0.25863045E+01 -0.54174163E+01
  0.26373007E+01 -0.55703339E+01
  0.26882968E+01 -0.57515936E+01
  0.27392930E+01 -0.58662951E+01
  0.27902892E+01 -0.58244643E+01
  0.28412854E+01 -0.57771933E+01
  0.28922815E+01 -0.57349812E+01
  0.29432777E+01 -0.57047493E+01
  0.29942739E+01 -0.56902784E+01
  0.30452701E+01 -0.56935454E+01
  0.30962662E+01 -0.57178585E+01
  0.31472624E+01 -0.57732767E+01
  0.31982586E+01 -0.58740327E+01
  0.32492548E+01 -0.60088275E+01
  0.33002509E+01 -0.61370276E+01
  0.33512471E+01 -0.61961397E+01
  0.34022433E+01 -0.61429107E+01
  0.34532395E+01 -0.60560884E+01
  0.35042356E+01 -0.60105251E+01
  0.35552318E+01 -0.60056361E+01
  0.36062280E+01 -0.60214939E+01
  0.36572242E+01 -0.60466945E+01
  0.37082203E+01 -0.60755266E+01
  0.37592165E+01 -0.61046000E+01
  0.38102127E+01 -0.61314938E+01
  0.38612089E+01 -0.61542799E+01
  0.39122050E+01 -0.61714617E+01
  0.39632012E+01 -0.61820684E+01
  0.40141974E+01 -0.61856426E+01
  0.40620417E+01 -0.61800829E+01
  0.41098860E+01 -0.61639681E+01
  0.41577303E+01 -0.61389700E+01
  0.42055747E+01 -0.61078355E+01
  0.42534190E+01 -0.60743038E+01
  0.43012633E+01 -0.60427049E+01
  0.43491076E+01 -0.60168724E+01
  0.43969519E+01 -0.59983537E+01
  
  0.00000000E+00 -0.48933714E+01
  0.50633664E-01 -0.49346136E+01
  0.10126733E+00 -0.50157335E+01
  0.15190099E+00 -0.51159354E+01
  0.20253466E+00 -0.52158105E+01
  0.25316832E+00 -0.53007062E+01
  0.30380198E+00 -0.53617281E+01
  0.35443565E+00 -0.53959598E+01
  0.40506931E+00 -0.54052206E+01
  0.45570298E+00 -0.53938769E+01
  0.50633664E+00 -0.53671986E+01
  0.55697030E+00 -0.53307966E+01
  0.60760397E+00 -0.52906443E+01
  0.65823763E+00 -0.52531006E+01
  0.70887130E+00 -0.52245622E+01
  0.75950496E+00 -0.52103835E+01
  0.81013863E+00 -0.52131097E+01
  0.86077229E+00 -0.52312079E+01
  0.91140595E+00 -0.52596399E+01
  0.96203962E+00 -0.52917995E+01
  0.10126733E+01 -0.53212619E+01
  0.10633069E+01 -0.53426425E+01
  0.11139406E+01 -0.53516986E+01
  0.11645743E+01 -0.53449591E+01
  0.12152079E+01 -0.53192155E+01
  0.12658416E+01 -0.52712423E+01
  0.13164753E+01 -0.51979099E+01
  0.13671089E+01 -0.50967453E+01
  0.14177426E+01 -0.49672338E+01
  0.14683763E+01 -0.48126308E+01
  0.15190099E+01 -0.46404415E+01
  0.15696436E+01 -0.44604451E+01
  0.16202773E+01 -0.42820780E+01
  0.16709109E+01 -0.42834991E+01
  0.17215446E+01 -0.43707031E+01
  0.17721782E+01 -0.44487684E+01
  0.18228119E+01 -0.43947491E+01
  0.18734456E+01 -0.42386430E+01
  0.19240792E+01 -0.40929313E+01
  0.19747129E+01 -0.39737500E+01
  0.20253466E+01 -0.39215258E+01
  0.20763427E+01 -0.39744313E+01
  0.21273389E+01 -0.40948111E+01
  0.21783351E+01 -0.42414030E+01
  0.22293313E+01 -0.43975069E+01
  0.22803274E+01 -0.44467710E+01
  0.23313236E+01 -0.43687300E+01
  0.23823198E+01 -0.42826731E+01
  0.24333160E+01 -0.43550816E+01
  0.24843121E+01 -0.45617541E+01
  0.25353083E+01 -0.47739517E+01
  0.25863045E+01 -0.49781029E+01
  0.26373007E+01 -0.51542832E+01
  0.26882968E+01 -0.52850721E+01
  0.27392930E+01 -0.53705109E+01
  0.27902892E+01 -0.54207802E+01
  0.28412854E+01 -0.54439119E+01
  0.28922815E+01 -0.54446332E+01
  0.29432777E+01 -0.54260201E+01
  0.29942739E+01 -0.53905172E+01
  0.30452701E+01 -0.53406465E+01
  0.30962662E+01 -0.52818511E+01
  0.31472624E+01 -0.54346055E+01
  0.31982586E+01 -0.55416339E+01
  0.32492548E+01 -0.56034510E+01
  0.33002509E+01 -0.56378307E+01
  0.33512471E+01 -0.56507464E+01
  0.34022433E+01 -0.56306857E+01
  0.34532395E+01 -0.55463189E+01
  0.35042356E+01 -0.53747547E+01
  0.35552318E+01 -0.51657051E+01
  0.36062280E+01 -0.52061128E+01
  0.36572242E+01 -0.52366237E+01
  0.37082203E+01 -0.52553329E+01
  0.37592165E+01 -0.52621254E+01
  0.38102127E+01 -0.52585043E+01
  0.38612089E+01 -0.52476374E+01
  0.39122050E+01 -0.52341849E+01
  0.39632012E+01 -0.52233380E+01
  0.40141974E+01 -0.52192026E+01
  0.40620417E+01 -0.52140140E+01
  0.41098860E+01 -0.51984242E+01
  0.41577303E+01 -0.51724042E+01
  0.42055747E+01 -0.51360214E+01
  0.42534190E+01 -0.50895175E+01
  0.43012633E+01 -0.50332869E+01
  0.43491076E+01 -0.49677661E+01
  0.43969519E+01 -0.48933714E+01
  
  0.00000000E+00 -0.37589755E+01
  0.50633664E-01 -0.37526045E+01
  0.10126733E+00 -0.37166212E+01
  0.15190099E+00 -0.36691455E+01
  0.20253466E+00 -0.38351705E+01
  0.25316832E+00 -0.40305029E+01
  0.30380198E+00 -0.42396019E+01
  0.35443565E+00 -0.44551549E+01
  0.40506931E+00 -0.46670657E+01
  0.45570298E+00 -0.48604423E+01
  0.50633664E+00 -0.50121954E+01
  0.55697030E+00 -0.50941778E+01
  0.60760397E+00 -0.51002686E+01
  0.65823763E+00 -0.50554603E+01
  0.70887130E+00 -0.49842156E+01
  0.75950496E+00 -0.48997385E+01
  0.81013863E+00 -0.48087407E+01
  0.86077229E+00 -0.47149612E+01
  0.91140595E+00 -0.46206492E+01
  0.96203962E+00 -0.45272060E+01
  0.10126733E+01 -0.44353754E+01
  0.10633069E+01 -0.43451284E+01
  0.11139406E+01 -0.42556465E+01
  0.11645743E+01 -0.41660484E+01
  0.12152079E+01 -0.40771892E+01
  0.12658416E+01 -0.39940154E+01
  0.13164753E+01 -0.39270788E+01
  0.13671089E+01 -0.38906038E+01
  0.14177426E+01 -0.38947471E+01
  0.14683763E+01 -0.39379582E+01
  0.15190099E+01 -0.40094583E+01
  0.15696436E+01 -0.40969523E+01
  0.16202773E+01 -0.41906247E+01
  0.16709109E+01 -0.41130694E+01
  0.17215446E+01 -0.39593050E+01
  0.17721782E+01 -0.38250800E+01
  0.18228119E+01 -0.37132490E+01
  0.18734456E+01 -0.36253739E+01
  0.19240792E+01 -0.35621443E+01
  0.19747129E+01 -0.35239517E+01
  0.20253466E+01 -0.35111622E+01
  0.20763427E+01 -0.35241663E+01
  0.21273389E+01 -0.35633114E+01
  0.21783351E+01 -0.36290494E+01
  0.22293313E+01 -0.37220763E+01
  0.22803274E+01 -0.38427934E+01
  0.23313236E+01 -0.39904658E+01
  0.23823198E+01 -0.41626394E+01
  0.24333160E+01 -0.41930389E+01
  0.24843121E+01 -0.41061108E+01
  0.25353083E+01 -0.40308863E+01
  0.25863045E+01 -0.39799160E+01
  0.26373007E+01 -0.39681348E+01
  0.26882968E+01 -0.40067695E+01
  0.27392930E+01 -0.40956051E+01
  0.27902892E+01 -0.42239634E+01
  0.28412854E+01 -0.43789751E+01
  0.28922815E+01 -0.45507059E+01
  0.29432777E+01 -0.47323722E+01
  0.29942739E+01 -0.49187981E+01
  0.30452701E+01 -0.51046586E+01
  0.30962662E+01 -0.52796464E+01
  0.31472624E+01 -0.52119232E+01
  0.31982586E+01 -0.51434662E+01
  0.32492548E+01 -0.50825045E+01
  0.33002509E+01 -0.50395726E+01
  0.33512471E+01 -0.50242453E+01
  0.34022433E+01 -0.50382991E+01
  0.34532395E+01 -0.50738031E+01
  0.35042356E+01 -0.51194225E+01
  0.35552318E+01 -0.51377442E+01
  0.36062280E+01 -0.48655971E+01
  0.36572242E+01 -0.45768589E+01
  0.37082203E+01 -0.42833237E+01
  0.37592165E+01 -0.40042899E+01
  0.38102127E+01 -0.40008063E+01
  0.38612089E+01 -0.40046553E+01
  0.39122050E+01 -0.40118474E+01
  0.39632012E+01 -0.40182654E+01
  0.40141974E+01 -0.40207924E+01
  0.40620417E+01 -0.40169670E+01
  0.41098860E+01 -0.40053935E+01
  0.41577303E+01 -0.39858099E+01
  0.42055747E+01 -0.39578689E+01
  0.42534190E+01 -0.39212521E+01
  0.43012633E+01 -0.38758032E+01
  0.43491076E+01 -0.38216084E+01
  0.43969519E+01 -0.37589755E+01
  
  0.00000000E+00 -0.33581552E+01
  0.50633664E-01 -0.33959745E+01
  0.10126733E+00 -0.35089492E+01
  0.15190099E+00 -0.36593459E+01
  0.20253466E+00 -0.36258229E+01
  0.25316832E+00 -0.35971076E+01
  0.30380198E+00 -0.35888622E+01
  0.35443565E+00 -0.36033596E+01
  0.40506931E+00 -0.36399588E+01
  0.45570298E+00 -0.36955813E+01
  0.50633664E+00 -0.37652406E+01
  0.55697030E+00 -0.38425856E+01
  0.60760397E+00 -0.39202236E+01
  0.65823763E+00 -0.39899008E+01
  0.70887130E+00 -0.40430587E+01
  0.75950496E+00 -0.40722622E+01
  0.81013863E+00 -0.40732454E+01
  0.86077229E+00 -0.40462324E+01
  0.91140595E+00 -0.39953104E+01
  0.96203962E+00 -0.39264324E+01
  0.10126733E+01 -0.38455661E+01
  0.10633069E+01 -0.37577335E+01
  0.11139406E+01 -0.36668649E+01
  0.11645743E+01 -0.35760498E+01
  0.12152079E+01 -0.34877464E+01
  0.12658416E+01 -0.34038600E+01
  0.13164753E+01 -0.33259037E+01
  0.13671089E+01 -0.32552754E+01
  0.14177426E+01 -0.31934217E+01
  0.14683763E+01 -0.31418336E+01
  0.15190099E+01 -0.31020911E+01
  0.15696436E+01 -0.30760040E+01
  0.16202773E+01 -0.30656006E+01
  0.16709109E+01 -0.30728477E+01
  0.17215446E+01 -0.30992542E+01
  0.17721782E+01 -0.31454524E+01
  0.18228119E+01 -0.32107145E+01
  0.18734456E+01 -0.32922970E+01
  0.19240792E+01 -0.33839135E+01
  0.19747129E+01 -0.34700742E+01
  0.20253466E+01 -0.35111620E+01
  0.20763427E+01 -0.34695224E+01
  0.21273389E+01 -0.33822095E+01
  0.21783351E+01 -0.32887359E+01
  0.22293313E+01 -0.32038349E+01
  0.22803274E+01 -0.31329433E+01
  0.23313236E+01 -0.30781805E+01
  0.23823198E+01 -0.30401529E+01
  0.24333160E+01 -0.30187759E+01
  0.24843121E+01 -0.30137201E+01
  0.25353083E+01 -0.30245600E+01
  0.25863045E+01 -0.30507802E+01
  0.26373007E+01 -0.30917876E+01
  0.26882968E+01 -0.31469084E+01
  0.27392930E+01 -0.32153016E+01
  0.27902892E+01 -0.32958609E+01
  0.28412854E+01 -0.33872040E+01
  0.28922815E+01 -0.34876934E+01
  0.29432777E+01 -0.35953881E+01
  0.29942739E+01 -0.37079618E+01
  0.30452701E+01 -0.38226833E+01
  0.30962662E+01 -0.39363726E+01
  0.31472624E+01 -0.40451053E+01
  0.31982586E+01 -0.41435658E+01
  0.32492548E+01 -0.42243011E+01
  0.33002509E+01 -0.42778856E+01
  0.33512471E+01 -0.42963354E+01
  0.34022433E+01 -0.42797785E+01
  0.34532395E+01 -0.42381153E+01
  0.35042356E+01 -0.41845362E+01
  0.35552318E+01 -0.41299644E+01
  0.36062280E+01 -0.40817089E+01
  0.36572242E+01 -0.40438688E+01
  0.37082203E+01 -0.40181042E+01
  0.37592165E+01 -0.39942751E+01
  0.38102127E+01 -0.37181763E+01
  0.38612089E+01 -0.34632880E+01
  0.39122050E+01 -0.32383216E+01
  0.39632012E+01 -0.30561999E+01
  0.40141974E+01 -0.29662302E+01
  0.40620417E+01 -0.29722331E+01
  0.41098860E+01 -0.29903687E+01
  0.41577303E+01 -0.30209510E+01
  0.42055747E+01 -0.30642635E+01
  0.42534190E+01 -0.31202666E+01
  0.43012633E+01 -0.31884795E+01
  0.43491076E+01 -0.32681111E+01
  0.43969519E+01 -0.33581552E+01
  
  0.00000000E+00 -0.30888765E+01
  0.50633664E-01 -0.30513116E+01
  0.10126733E+00 -0.29782509E+01
  0.15190099E+00 -0.29079189E+01
  0.20253466E+00 -0.28496092E+01
  0.25316832E+00 -0.28027780E+01
  0.30380198E+00 -0.27631197E+01
  0.35443565E+00 -0.27250852E+01
  0.40506931E+00 -0.26835758E+01
  0.45570298E+00 -0.26350564E+01
  0.50633664E+00 -0.25782798E+01
  0.55697030E+00 -0.25147574E+01
  0.60760397E+00 -0.24489136E+01
  0.65823763E+00 -0.23877941E+01
  0.70887130E+00 -0.23401232E+01
  0.75950496E+00 -0.23144285E+01
  0.81013863E+00 -0.23164439E+01
  0.86077229E+00 -0.23470291E+01
  0.91140595E+00 -0.24020142E+01
  0.96203962E+00 -0.24739640E+01
  0.10126733E+01 -0.25545342E+01
  0.10633069E+01 -0.26362915E+01
  0.11139406E+01 -0.27137276E+01
  0.11645743E+01 -0.27834168E+01
  0.12152079E+01 -0.28429778E+01
  0.12658416E+01 -0.28887217E+01
  0.13164753E+01 -0.29131899E+01
  0.13671089E+01 -0.29058829E+01
  0.14177426E+01 -0.28602468E+01
  0.14683763E+01 -0.27810605E+01
  0.15190099E+01 -0.26819514E+01
  0.15696436E+01 -0.25776540E+01
  0.16202773E+01 -0.24796705E+01
  0.16709109E+01 -0.23952330E+01
  0.17215446E+01 -0.23275334E+01
  0.17721782E+01 -0.22766046E+01
  0.18228119E+01 -0.22405154E+01
  0.18734456E+01 -0.22164517E+01
  0.19240792E+01 -0.22015489E+01
  0.19747129E+01 -0.21935193E+01
  0.20253466E+01 -0.21909892E+01
  0.20763427E+01 -0.21935548E+01
  0.21273389E+01 -0.22017069E+01
  0.21783351E+01 -0.22168468E+01
  0.22293313E+01 -0.22412820E+01
  0.22803274E+01 -0.22778955E+01
  0.23313236E+01 -0.23294810E+01
  0.23823198E+01 -0.23978084E+01
  0.24333160E+01 -0.24824720E+01
  0.24843121E+01 -0.25796938E+01
  0.25353083E+01 -0.26814482E+01
  0.25863045E+01 -0.27753921E+01
  0.26373007E+01 -0.28468560E+01
  0.26882968E+01 -0.28848685E+01
  0.27392930E+01 -0.28888742E+01
  0.27902892E+01 -0.28667764E+01
  0.28412854E+01 -0.28266292E+01
  0.28922815E+01 -0.27723542E+01
  0.29432777E+01 -0.27046510E+01
  0.29942739E+01 -0.26235266E+01
  0.30452701E+01 -0.25303858E+01
  0.30962662E+01 -0.24290879E+01
  0.31472624E+01 -0.23261046E+01
  0.31982586E+01 -0.22301948E+01
  0.32492548E+01 -0.21516773E+01
  0.33002509E+01 -0.21006281E+01
  0.33512471E+01 -0.20833720E+01
  0.34022433E+01 -0.20989515E+01
  0.34532395E+01 -0.21392673E+01
  0.35042356E+01 -0.21932371E+01
  0.35552318E+01 -0.22510519E+01
  0.36062280E+01 -0.23061087E+01
  0.36572242E+01 -0.23553192E+01
  0.37082203E+01 -0.23989216E+01
  0.37592165E+01 -0.24400310E+01
  0.38102127E+01 -0.24838330E+01
  0.38612089E+01 -0.25365015E+01
  0.39122050E+01 -0.26036029E+01
  0.39632012E+01 -0.26849120E+01
  0.40141974E+01 -0.27401719E+01
  0.40620417E+01 -0.27527348E+01
  0.41098860E+01 -0.27887381E+01
  0.41577303E+01 -0.28432947E+01
  0.42055747E+01 -0.29088423E+01
  0.42534190E+01 -0.29759915E+01
  0.43012633E+01 -0.30345682E+01
  0.43491076E+01 -0.30748230E+01
  0.43969519E+01 -0.30888765E+01
  
  0.00000000E+00  0.16077280E+00
  0.50633664E-01  0.12436752E+00
  0.10126733E+00  0.76372638E-01
  0.15190099E+00  0.40407181E-01
  0.20253466E+00  0.23267296E-01
  0.25316832E+00  0.26649367E-01
  0.30380198E+00  0.47150725E-01
  0.35443565E+00  0.76430702E-01
  0.40506931E+00  0.10276613E+00
  0.45570298E+00  0.11514207E+00
  0.50633664E+00  0.10851838E+00
  0.55697030E+00  0.85400700E-01
  0.60760397E+00  0.53193190E-01
  0.65823763E+00  0.21306679E-01
  0.70887130E+00 -0.76955370E-03
  0.75950496E+00 -0.54503328E-02
  0.81013863E+00  0.10624649E-01
  0.86077229E+00  0.44901482E-01
  0.91140595E+00  0.88931762E-01
  0.96203962E+00  0.12995351E+00
  0.10126733E+01  0.15296813E+00
  0.10633069E+01  0.14391474E+00
  0.11139406E+01  0.98255106E-01
  0.11645743E+01  0.29603828E-01
  0.12152079E+01 -0.39660704E-01
  0.12658416E+01 -0.92636501E-01
  0.13164753E+01 -0.12100040E+00
  0.13671089E+01 -0.12312148E+00
  0.14177426E+01 -0.10169514E+00
  0.14683763E+01 -0.61240355E-01
  0.15190099E+01 -0.53932826E-02
  0.15696436E+01  0.65073187E-01
  0.16202773E+01  0.15181374E+00
  0.16709109E+01  0.25618638E+00
  0.17215446E+01  0.37664266E+00
  0.17721782E+01  0.50789269E+00
  0.18228119E+01  0.59220304E+00
  0.18734456E+01  0.65293536E+00
  0.19240792E+01  0.70750487E+00
  0.19747129E+01  0.74573735E+00
  0.20253466E+01  0.75953566E+00
  0.20763427E+01  0.74552983E+00
  0.21273389E+01  0.70662900E+00
  0.21783351E+01  0.65074144E+00
  0.22293313E+01  0.58761826E+00
  0.22803274E+01  0.50461089E+00
  0.23313236E+01  0.37258877E+00
  0.23823198E+01  0.25006506E+00
  0.24333160E+01  0.14096101E+00
  0.24843121E+01  0.45726323E-01
  0.25353083E+01 -0.36554277E-01
  0.25863045E+01 -0.10482552E+00
  0.26373007E+01 -0.15455294E+00
  0.26882968E+01 -0.17920523E+00
  0.27392930E+01 -0.17309502E+00
  0.27902892E+01 -0.13422021E+00
  0.28412854E+01 -0.66952517E-01
  0.28922815E+01  0.14882324E-01
  0.29432777E+01  0.85345542E-01
  0.29942739E+01  0.11421418E+00
  0.30452701E+01  0.90467560E-01
  0.30962662E+01  0.25529366E-01
  0.31472624E+01 -0.63007561E-01
  0.31982586E+01 -0.15764792E+00
  0.32492548E+01 -0.24127209E+00
  0.33002509E+01 -0.29836506E+00
  0.33512471E+01 -0.31837813E+00
  0.34022433E+01 -0.29925372E+00
  0.34532395E+01 -0.24742635E+00
  0.35042356E+01 -0.17389346E+00
  0.35552318E+01 -0.90041866E-01
  0.36062280E+01 -0.56115559E-02
  0.36572242E+01  0.71651740E-01
  0.37082203E+01  0.13571284E+00
  0.37592165E+01  0.18205342E+00
  0.38102127E+01  0.20828618E+00
  0.38612089E+01  0.21590988E+00
  0.39122050E+01  0.21138859E+00
  0.39632012E+01  0.20378037E+00
  0.40141974E+01  0.20035520E+00
  0.40620417E+01  0.19762566E+00
  0.41098860E+01  0.18995465E+00
  0.41577303E+01  0.17886510E+00
  0.42055747E+01  0.16670423E+00
  0.42534190E+01  0.15624303E+00
  0.43012633E+01  0.15022881E+00
