X,0,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360
730.785,769.125,764.625,764.625,762.25,762.5,763,763.625,764.125,767.5,768.375,769.5,769.625,765.25,767.5,763.875,762.75,766.625,764.5,769.625,772.125,770.875,771.125,770.875,769.75,770.375
731.053,773,764.938,772.625,762.813,769.625,766.75,767.75,763.667,766.563,773.25,768.438,775.625,774.5,767.313,765,769.625,770.625,770.625,773.75,769.75,770.75,776.375,770.75,777.625,770
731.322,766,765.25,766.875,763.375,766.125,762.5,766.125,763.208,765.625,768.75,767.375,764.375,770,767.125,766.125,763.625,766,764.125,768.375,767.375,770.625,771.75,770.625,772.875,769.625
731.591,767.75,766.5,764.625,761.375,759.625,762,764.875,762.75,765.75,766.875,768.375,767,767.25,767.75,763.5,762.25,764.875,763.125,764.125,768.375,771.5,765.375,771.5,770.125,768.125
731.86,766,764.5,763.125,763.75,758.875,763.875,762.75,762.875,765.625,768.5,766.75,766.875,768.125,765,766.5,763.5,765,763.875,767.5,765,772.125,770.875,772.125,770.25,769.25
732.129,774,771,768.5,768.25,763.375,767.125,766.875,765.75,772.125,773,773,772.125,771.25,765.125,766.125,768.125,766.375,766.75,768.875,770.875,775,777.625,775,776.75,770.5
732.397,771.75,769,771.25,767.625,765.875,766.25,764,767.5,771.125,771.125,770,771.375,768.75,766.375,765.75,767.25,767.875,768.375,768.625,772.75,774.625,778.375,774.625,778.125,773.125
732.666,772,769.875,765.75,766.875,766.75,767.375,771.625,766.75,772.125,771.125,774.125,772.625,771.875,767.625,765.938,767.75,770.75,770.75,773.875,772.625,774.688,775,774.688,777.875,774.5
732.935,771.125,768.125,766.25,766.5,765.375,763.875,766.125,766,770,772.625,772.875,771.5,770.875,766.875,766.125,766.875,767.375,768.875,767.875,768.75,774.75,772.625,774.75,774.625,771.625
733.204,770.625,769.125,765.75,763.625,760.875,765.875,764.375,766.875,770.875,774.125,772.5,769.375,767.75,766.75,766.875,764.875,766.5,770.375,767.5,772.375,778.5,775.625,778.5,776.125,772.875
733.472,769.75,767.875,766.625,762.5,762.375,764.625,764.25,765.625,768.625,771.375,769,767.875,769.75,766.625,766.5,764.5,767.125,765.875,767.875,771.25,776.375,774.75,776.375,774.5,771.125
733.741,773.625,768.125,768.375,765.625,764.625,765.625,765.375,767.125,771,771,774.75,776.875,772.25,767,766.25,765.375,766.375,766.875,770.875,771.125,780.375,775.125,780.375,772,772
734.01,773.5,768.375,770.125,768.75,764,767.625,765.75,769.625,774.875,775.75,774.25,772.625,774,765.75,765.375,771.5,767,764.5,770.25,772.5,777.75,776.5,777.75,777,774
734.278,770.875,770.75,765.25,763.75,762.25,761,763.875,768.75,767,772.625,773.75,770,767.875,764.5,764.5,767.25,766.625,767.875,769.875,771.875,775.125,774.5,775.125,775,776
734.547,771.25,769,767.25,766.5,767.625,764.375,764.375,768.875,772.875,772.25,774.375,771.625,771.625,770,767.375,763.875,766.625,765.625,769.75,774.125,777.25,770.875,777.25,776.625,771.25
734.816,773.75,770.375,769.25,768,766.375,763.5,765.5,769.875,769.5,776.375,775.188,776.5,771.625,772.625,770,767.125,768,768.375,773.625,774.25,778.5,775.625,778.5,776.5,774.625
735.085,775.5,770.438,770.5,767.875,766.125,767.625,768,771.625,774.375,777,776,775.75,776.875,771.375,768.688,771.625,768.875,770.5,775.375,773.688,776.875,780.125,776.875,784.625,773.625
735.353,774.625,770.5,765,765,762.25,766.375,766.5,766.875,771.75,771.375,775.25,774.625,772.25,771.875,767.375,769.625,767.875,768.125,769.75,773.125,775.25,776.75,775.25,777.875,776.375
735.622,772.75,773.625,767.75,764.75,768.125,763.25,770.125,769.625,771.5,775.875,774.938,776.5,772.75,771.25,767.25,769,766.75,768.125,771.125,773.625,776.625,778.75,776.625,775.875,774.375
735.891,770.875,768.625,770.25,764.375,762.75,764.375,763.5,767.875,769.875,771.125,774.625,771.5,772.5,769.125,769.125,764.875,765.625,766.75,769.5,773.125,776.938,774.5,776.938,774.5,772.375
736.159,776.875,772.375,768.25,764.25,764.75,767.375,767,768.063,772.75,777,774.75,772,774,768,769,768.625,767.75,766.875,768.375,773.25,777.25,778.75,777.25,781.125,773.75
736.428,773,769,765.25,764.125,761.75,763.875,764.375,768.25,770.375,772.125,774.125,775.125,776.75,768.875,765.125,762.875,764.625,764.25,770.625,773.375,778.625,776.875,778.625,776.375,771.5
736.697,774.875,773.5,771.875,767.875,771,768.875,769.25,772.25,770.625,774.75,774.625,776.25,772.25,769.625,770.125,768.375,771.25,770.625,771,776.125,781.75,783.75,781.75,782,772.5
736.966,773.375,770.875,766.75,767.25,764.125,764.875,766.75,766,770.875,775,775.125,775.125,770.75,770.375,769.625,766.125,766,764.75,768.25,773,781.625,781,781.625,777.375,773.5
737.234,783.5,770.5,775.125,766.563,774.75,771.75,774,774.375,779.625,783.5,778.125,784.75,780,769.688,769.75,771.75,773.625,774.25,777.375,773.625,781.5,785.875,781.5,787.375,774.813
737.503,774.125,770.125,767.75,765.875,763.875,762.625,767.125,769.375,773.5,777.75,781.125,773.5,774.875,769,769.875,768,766.375,763.75,770,774.25,781.375,781.25,781.375,778,776.125
737.772,776.875,772.75,770.375,764.125,766.25,765.75,769.5,770.125,774.875,776.125,777.625,779,775.625,769.75,770.625,770,767.875,767.25,770.625,776,780.5,782.125,780.5,778.125,771.75
738.04,774,773.625,770,768.75,765.125,767.375,766.75,770.25,777.875,779.75,780.25,776.75,779,773.5,771.875,768,768.5,768.125,770,776.25,781.5,781.5,781.5,780.375,775.625
738.309,778,775.875,768.5,769.125,768.25,769,769.125,771.625,778.5,777.375,780.875,781.875,777,775,773,767.625,768.375,770.25,772.625,778.125,783.75,784.875,783.75,787.125,779.75
738.577,779.125,776.125,769.375,770.125,770.5,766.75,771.5,773,780.125,781.5,781.813,783,778.75,775.375,775.25,769.375,769.5,774,774.25,778.125,783.625,781.625,783.625,780.375,779.625
738.846,772.875,774.75,770,766.375,763.125,765,769.125,769.125,776.375,781.25,782.75,783.125,776.75,771.375,770.75,775.25,768,769.5,770.375,778.375,784,780.375,784,778.625,778.25
739.115,777.25,776.375,770.25,767.5,770.125,768.5,771.875,771.125,774.813,781,781.125,780.125,782.125,776.625,770.375,773.75,772.875,771.875,771.875,776.625,786.75,782.125,786.75,785.25,780.5
739.383,775,772.5,766.5,768.5,768.625,766.875,766.375,771.5,773.25,780.875,781.875,778.375,776,771.625,770,769.5,767.625,766.125,772.625,775.625,781.375,779.125,781.375,786,777.625
739.652,776.5,775.375,771,765.625,767.125,767,768.875,771.5,774.375,779.75,783.75,782.125,778.625,774.125,771.375,765.375,767.5,771,774.5,776.625,781.813,783.75,781.813,782.5,775.875
739.921,776.75,775.625,769.75,769.125,764.625,766.875,767.625,771.5,776.875,781.25,779.375,784,780.875,774.625,771.75,769.625,771.125,766.625,770.5,776.25,782.25,782.625,782.25,783.625,777.5
740.189,773,774,770,768.25,766.375,768.625,764.625,770.625,775.125,778.125,778.875,777.625,778.625,772.875,771.75,769.5,770,765.5,769.375,777,782.75,780.5,782.75,780.125,775.375
740.458,778.25,774.375,770.25,769.75,769.875,768.375,770.25,771,779,784.125,785.625,785.5,778.5,775.5,772.25,770.125,769.375,772.875,772.875,777.813,785.5,786.5,785.5,786,778.938
740.727,783.5,777.75,774.5,770.75,766.25,766.375,769,771.375,776.938,788.375,784.063,786.25,781,776.625,773.25,773.25,770.125,770.75,777.25,778.625,788.25,787.125,788.25,788.125,782.5
740.995,776.5,776.125,771.625,764.875,766.125,766.625,768.375,771.75,774.875,783.75,782.5,779.875,777.625,772.625,771.125,772,767.625,765.75,768.5,777,784.125,784.875,784.125,786.875,776.625
741.264,784.5,776,773.875,771,766.75,768.625,771.375,772.25,777.25,785.875,780.375,782.75,776.75,779.375,772.5,771.375,774.375,771.5,773.875,777.875,789.125,787.25,789.125,783.875,782.375
741.532,779.375,774.875,772.625,771.375,769.875,768.25,772,772.625,777.625,784.875,787.625,783.5,780.75,777.75,774,771.25,772.125,769.25,774.625,778,791.625,788.25,791.625,786.625,782.625
741.801,781.125,775.125,772.75,769.75,769.75,767.875,771.75,772.125,777.5,787.5,787.75,787.25,781,775.375,773.25,774.375,769.25,774.75,773.25,780.375,790.375,788.75,790.375,786.625,783
742.07,771.75,775.375,770.75,767.125,765.25,769.5,770.125,771.625,777.375,779,783.75,782.875,777.625,774.125,769.75,769.75,766.375,768.875,771.625,775,782.125,786.75,782.125,784.625,781.75
742.338,804.375,777.125,770.125,768.75,767.875,770.625,769.5,772.625,778.875,782.625,783.625,786,780,777.125,776.625,767.5,771.75,771,773.25,779.875,792.25,784.25,792.25,786.625,785.75
742.607,781.5,777.458,775.5,773,769.25,773.625,773.75,776.875,780.5,786.875,792.375,788.125,784.875,779,775.125,772.875,771.25,773.25,779.375,782.125,791.5,791.875,791.5,790.625,783.375
742.875,785.125,777.792,773.875,771.375,770.875,770,771.375,781.75,784,787.75,788,786,784,779.313,775.063,769.375,770.125,772.75,777.875,782,791.875,788.25,791.875,790,780.375
743.144,782,778.125,773.25,770,771.875,768.625,770.5,778.813,785.375,791,789.75,788.5,785.125,779.625,775,770.5,773.375,772.625,776.625,782.125,790.375,789.375,790.375,788.75,783
743.412,779.5,776.125,776.5,771.25,772.125,771.625,772.375,775.875,782.125,788.5,788.313,790.375,782.75,777.5,775.75,773.125,769.375,773.125,777.25,784.625,789.375,789.875,789.375,789,782.75
743.681,781.5,777.125,769.75,772.75,768.625,770.125,770.375,775.875,783.75,784.75,786.875,785.5,780.375,779.5,775.25,769.5,770,772.75,775.375,777.5,792.625,789.25,792.625,789.875,784.25
743.95,782,778.438,773,772.625,770.25,770.375,776.25,777.125,782.375,793.75,788.375,792.625,787.375,779,775.875,774.25,772,775.25,781,783.625,792.25,791.25,792.25,792.5,786
744.218,784.5,779.75,775.75,772.75,774.625,773,774.125,776.5,782.125,792.375,788.688,793.625,788.125,778.5,777.25,775.625,774.125,775.375,779.75,785.75,791,792.125,791,790,787.75
744.487,781.125,778.375,771.875,772.125,770.375,767.25,771.5,775.875,781.875,789.875,789,788.375,782.375,778,771.625,773,768.125,771.25,775.25,781.75,789.75,787.125,789.75,786.75,783.625
744.755,778.75,778.5,774.75,769.25,769,771.5,775.625,778.625,785.375,790.25,792.625,787.75,784.125,780.25,773.375,775.5,771.125,774.25,776,779.375,790.875,787.625,790.875,788.875,785.625
745.024,784.875,778.625,772.75,770.375,772.375,770.375,770.625,777.625,785.75,788.75,791.75,791,784.875,780.625,773.625,774.875,772.25,773.75,777.25,783.75,791.875,791.75,791.875,794.5,787.875
745.292,784.625,779.75,780.625,770.188,772.25,776,778.125,779.25,785.25,794.5,792.5,792.625,792.375,780.188,774.375,777.25,776.125,777.5,779.625,781.375,792.875,792.5,792.875,796.25,786.125
745.561,781.375,780.875,775.125,770,770.75,769.875,770.5,775.875,787.25,792.25,790.875,787.5,784.75,779.75,775.875,773.75,769.375,770.875,775.875,783.25,792,792.625,792,788.625,784.375
745.829,789.875,780.75,775.875,775,772,773.75,776.875,781,788.875,788.125,791.125,793.625,785.875,785,777.875,776.625,770.875,773.25,779.125,786.125,796,793.5,796,793.625,786.25
746.098,785,782,776.125,776.25,770.375,775.875,775.5,779.5,792.5,794.375,792.813,791.25,787.875,781.5,779.625,775.875,777.125,777.5,778,785.125,798.75,791,798.75,792.75,791.5
746.366,785.875,783.25,776.875,776.75,772.25,770,774.375,781.75,785.625,794.25,794.5,789.625,790.375,776.75,778.125,773.5,771.75,771.125,780.25,787.875,794.125,794.25,794.125,791.875,787.625
746.635,781.625,780.5,776.125,774.125,771.75,772.5,775.25,781.875,790.625,795.375,796,790.25,789.5,781.875,776.875,772.875,773.125,774.125,776.25,783.5,797.625,792.5,797.625,791.75,790.75
746.903,790.875,780.125,782.5,774.063,778.625,778.125,780.625,785,794.5,800.125,795.688,803,791.875,781.5,777.438,778.375,780.375,782.375,786.25,782.875,796.813,796.75,796.813,795.75,794.75
747.172,788.75,779.75,775.25,774,774.25,774.5,776.75,781.813,791.125,796.875,795.375,791.875,791.875,781.125,778,775,772.75,772.875,778.5,782.25,796,795.125,796,794.625,789.625
747.44,782.875,779.375,775.75,770.75,772.125,772,773,778.625,789.875,792.375,792.875,790,786.5,776.25,776.125,775.125,771.25,772.75,776.625,785.25,792.375,793.5,792.375,791,784.25
747.709,787.125,780.75,773.625,771.5,771.625,773.125,774.625,780.75,786.625,792,793.25,791.625,786.75,779.875,776.688,771.25,774.25,774.5,776.125,782.625,795.875,788.875,795.875,789.125,784.125
747.977,785.5,783.375,781.125,772.25,774.125,773.25,778,788.125,790.375,795.375,798.875,798.125,793.25,784.625,777.25,772,773.5,776,782.75,783.75,797,800.125,797,793.75,791
748.246,787.625,785.75,777.5,777.75,776.375,775.5,778.625,784.375,792.5,798.125,798.875,793,788.375,784,780.375,776.125,772.125,779.625,783.25,788.125,800.625,794.25,800.625,794.875,788.625
748.514,788.25,783.5,782.375,778.5,772.5,775.875,780.625,790.25,793.75,800.5,799.625,800,794.875,783.5,784.875,780.5,778,781,784,789.375,800.625,799.125,800.625,797.125,790.375
748.783,793.625,784.125,782.125,777,776,778.375,778.625,788.375,795,799.75,800.375,793.625,791.875,784.063,781.5,777.75,777.75,773.75,785.625,788.75,800.25,798.375,800.25,794.625,793.125
749.051,787.125,782.5,778.875,775.5,774.5,775.75,781,787.875,793.875,800.625,797.75,793.25,787.375,784.625,785.958,776.375,772.875,777.25,780.25,786,799.875,796,799.875,796.375,791.625
749.32,787.875,783,780,778.375,776.625,777.5,781.75,788.375,796,802.75,801.75,799.375,790.375,786.25,790.417,779.375,778.125,778.625,785.625,790,802.375,797.875,802.375,799,791
749.588,787.25,783.5,780.625,777.5,773.375,780,786.75,788.875,796.625,800.5,800.25,800.75,793.125,786.625,794.875,776.875,776.5,779.625,781.375,793.25,801.625,804.375,801.625,796.25,791.25
749.856,795.625,784.125,786.375,778,782,779.875,787.375,790.063,797.25,808,802,802,799.5,786.875,787.75,782.75,783.5,782.875,787.625,794,800,801.5,800,804.125,791.5
750.125,793.125,784.75,777.875,778.5,777.5,779,785.75,791.25,797.875,805,803.75,803.375,794.375,787.125,783.5,782.25,778.375,780.5,788.75,792.125,798.375,802.25,798.375,806.75,791.75
750.393,788.125,784.625,777,776.25,774.5,778.875,784.375,788.125,796,803.5,796.25,794.625,789.125,784.5,779,779,773.75,779.875,781.375,789.625,802.25,794.75,802.25,795.25,788.375
750.662,792.75,789.063,786.75,781.75,783.125,783.125,788,791.375,801.875,802.5,807.875,805.375,800.25,788.125,785.313,786.875,782.75,785.25,793.5,792.188,803.125,802.5,803.125,803.875,798.875
750.93,798.125,793.5,786.875,785.5,784.25,786,793.75,794.625,805.25,809.125,806.75,807.625,801.125,791.75,791.625,784,785.75,786.75,791.625,794.75,803.688,806.375,803.688,807.625,801.125
751.199,788.125,783.125,779.875,782.125,777.625,777.25,781.625,789.375,802,803.125,802.125,798.125,794.875,785.375,781.75,776,776.125,778.75,779.875,791.75,804.25,800.375,804.25,798.5,796
751.467,794.5,792.75,787.125,784.125,781.75,789.75,789.875,796.875,803.625,813.625,803.625,808.125,800.875,789.375,789.375,784.5,784.375,781.25,790.375,795.75,811.5,806.25,811.5,805.375,794.25
751.735,796,789.75,785.375,780.875,781.375,784.875,788.75,793.5,801.125,808.375,805.375,807.875,800.5,789.5,786.125,782.125,779.375,780.75,784.75,792.25,806.875,802.375,806.875,805.125,794.375
752.004,795.25,790.625,783.25,782.5,780.875,784.875,788.375,795.5,806.5,811,804.375,800.625,799.875,789.563,785.125,781.375,783,783.5,791.625,791.313,808.75,809.5,808.75,806.75,792.5
752.272,787,785.5,782.75,782.875,777.625,779.75,787.125,791.25,805.25,804.5,803.375,802,795.75,789.625,782.5,781.625,777.5,781.375,787.125,790.375,804.125,800.625,804.125,800.5,790.625
752.541,789.25,787.125,781.625,779.375,780.125,784.875,785.25,793.75,802.625,802.625,803.875,798.625,791.25,787.875,783.375,778.25,780.625,781,783.875,791.875,801.125,801,801.125,798.375,791.375
752.809,792.5,787.75,791.125,782.125,782,785.125,791.875,793.75,804.625,810.125,806.125,805.125,798.375,787.688,788.625,784.125,785.375,786.625,789.375,792,807.625,806.375,807.625,805.25,791.063
753.077,792.375,788.375,783,777.875,781,782.625,788.25,793.75,805.875,807.625,808.375,801.75,800.25,787.5,787.375,783,781.625,782.625,789.125,792.125,807,806.125,807,801.5,790.75
753.346,796.125,790.125,786.625,785,780.625,783.375,787.75,796.75,807.438,807.25,803.5,805.125,799.375,788.125,786.5,782.75,784.25,786,793.125,798.125,807.75,806,807.75,807.5,797.875
753.614,793.25,783.375,784.125,780.25,781,783.5,789,797,809,808,808.375,804.625,797,788.75,786.438,780.75,785.375,782.125,789.25,796.625,800.25,802.125,800.25,803.625,798.75
753.882,796.5,790.875,785.25,786.5,784.625,786.375,789,792.75,804.75,812.25,808.25,804.375,800.125,790.125,786.375,784.625,782.125,787.375,787.25,793.375,804.75,801.25,804.75,805.75,799.375
754.151,792,793.25,785.5,782.5,781.5,787.375,793.625,799.125,808.25,810.875,808.25,809.625,799.75,790.875,786.438,786.125,781.75,784.25,792.875,792.313,808.125,806.5,808.125,808,800.125
754.419,797.25,792.25,786.625,785.25,784.375,788.125,793.125,799.875,808.5,808.875,808.5,805.625,802,791.625,786.5,786.125,781.5,789.125,789.5,791.25,807.813,807.5,807.813,803.25,798.75
754.687,793.625,792.125,787.25,782.5,784.5,784.875,787.375,794.5,810.5,812.25,819.25,802.625,798.25,790.125,785.125,782.25,782.875,783.375,790.5,794.25,807.5,806.375,807.5,798.5,794.375
754.956,798.875,792.625,790.75,785.438,786.5,791,797.625,800.125,811.125,813.5,816.313,809.375,803.875,796,790.625,789.25,791.25,787.75,795.5,801,808.75,810.125,808.75,806.75,804.875
755.224,799.375,792.625,790,788.375,788.375,792.25,794.125,805.5,810.125,813.625,813.375,809.5,802.625,798.375,791,793.125,787.625,787.875,796,797.75,811.875,809,811.875,808.375,799.25
755.492,793.625,792.625,785.75,784.25,783.625,784.75,792.625,802.375,808.75,810.25,811.375,804.5,799.5,795.75,787.75,789,780.875,786.125,797.875,797.25,810,807,810,805,799.875
755.761,800.625,794.063,791,790.625,788.375,790.875,796,802.563,809.188,817.125,812.25,810.25,803.25,798.375,792.75,789,788.25,790.125,796.75,800.5,811.75,813,811.75,810.125,800.813
756.029,799.5,795.5,789.125,784.25,786.875,791.875,793.125,802.75,809.625,817.875,813.125,806.625,809,793,791.313,785,785.5,787.25,795.625,799.625,809,808.625,809,805.875,801.75
756.297,801.875,799.625,792.875,787.5,788.75,791.875,795.5,804.375,818.625,815.125,820.125,811.125,805.875,797.625,789.875,792.5,789.375,791,795.625,799.563,810.25,813.125,810.25,808.25,820.5
756.566,798.5,795,791.75,788.5,788.125,788.5,794.125,805.625,811.875,816.375,815.625,811.125,806.75,796.875,788,786.5,788.25,787.625,794.875,799.5,811.375,808.375,811.375,810,815.125
756.834,799.875,791.875,789.75,786,785.125,791.75,795,804.625,814.75,813.125,811.375,811.625,803.25,796.75,787.875,788.75,788.375,791,789.875,803.125,810,806.875,810,802.125,809.75
757.102,798.5,798.375,792.5,791,793.75,794.5,801.75,807.063,814.375,820.25,818,812.375,804.875,795.5,789.25,790.625,789.75,789.375,795.75,802.125,812.813,810,812.813,813.75,804.375
757.371,800.75,803,797.25,796.5,796.5,796.625,802.875,809.5,815.438,824,819,816.625,809.125,799.875,790.625,791,792.875,793.625,803.375,804,815.625,816.5,815.625,810.875,804.125
757.639,797,793.375,789.125,792.625,788.875,791.875,800.625,804.875,816.5,819.875,813.25,811.375,803.5,798.25,795,789,791.25,791.875,794,802.125,810.75,811.75,810.75,809,805.875
757.907,800.25,800,796.75,791.75,792.625,796.5,797.25,807.125,819.25,820.5,820.125,813.875,806,797.5,796.75,795.75,790.875,793.875,802.625,807.625,814.75,815.75,814.75,811.375,806.125
758.176,800.875,797.75,792,792.75,793.5,796.125,803.375,809.75,818.875,822.875,818.75,808.125,807.125,799.875,792.5,791.5,791.125,790.375,796.75,800,810.375,815.625,810.375,808.25,807.5
758.444,798.875,799,792.25,792.75,792.625,798.375,804.75,810.5,818.875,821.75,820.25,818.5,807.875,803,796.25,792,793.875,794.75,797.75,807.875,816.875,811.875,816.875,813.75,808.75
758.712,803.5,798.5,793.5,792.75,794.375,801.625,807,813.5,819.25,820.875,819.125,818.125,808.75,801.625,794.625,793,795.75,794.125,801.375,810.125,814.563,810.125,814.563,805.625,807.125
758.98,807.5,798,795.875,794.625,795.125,800.875,803.125,812.125,817.625,826.875,821.625,816.625,806.75,802.625,794.875,793.875,795.25,796,797.625,805.875,812.25,814.25,812.25,811.625,809.5
759.249,802.625,804,800.125,793.5,796.125,797.75,802.25,812.625,817.875,820.125,822.375,814.375,807.625,800.875,795.125,796.625,791.875,794.75,796.875,806.75,812.25,811.25,812.25,807.625,804.875
759.517,806.875,800.125,796.75,798.5,795.75,802.75,807.625,813.125,818.813,828.125,824.75,817.75,813.375,807.375,797.875,794.875,798,800,804.125,809.375,814.188,815.375,814.188,810.625,810.25
759.785,810.625,804.875,797.375,798.5,801.5,803.125,810.125,810.875,819.75,827.25,819.375,818.875,815.875,804.625,796.188,797.625,796.75,799.75,800.5,812,816.125,814,816.125,815.25,807.375
760.053,803.625,798.625,795.75,797.625,795.25,797.875,810.75,811.75,821.25,822.875,820.25,814.875,814.125,805.125,794.5,791.75,797.75,796,800.875,807.75,812.75,812.625,812.75,810.375,804.5
760.322,804.375,803.75,794.625,794.125,795.125,798.25,800,810.75,820.375,821.75,821.125,811.25,811,807.917,794.5,793.5,794,792.75,800.625,803.375,819.625,813.625,819.625,812.75,804.75
760.59,804,807.5,800.25,795.875,799.75,797.875,805.875,816,826.375,826.125,820.25,813.375,811.125,810.708,803.125,797.875,798.375,798.75,805.25,807,817.5,816.75,817.5,810,807.375
760.858,812.875,806,800.5,795.833,800.5,803.5,811.75,821.375,824.875,829.5,821.875,817,812.625,813.5,802.5,800.25,796.25,800.625,806.125,810.875,820.125,820.125,820.125,812.75,811.688
761.126,811.5,804.5,805,795.792,800.875,810.125,814.25,820.375,827.875,832,823.5,823.125,813,810.5,804.125,798.875,800.625,800,807.5,811.125,818.625,820.875,818.625,818.25,816
761.394,804,800.75,796.875,795.75,799.75,800.625,806.375,811.75,818.75,822.25,818,817.5,808.5,802.5,795.375,795.5,791.375,799.25,799.625,809.875,815.625,811.875,815.625,810.125,806.625
761.663,806.5,807.375,803.375,806.25,806.5,809.5,816.25,824.75,823.25,824.375,830.25,823.5,814.5,805.375,802.75,800.625,801.125,806,805.625,811.875,816.75,819.25,816.75,814,813.375
761.931,812.75,806.625,804.25,804.875,804.625,811.75,815.25,820.375,828.75,837.125,826.75,822.125,813.25,806.375,804.25,803.375,806.875,804.375,810.5,811.5,821.813,818.25,821.813,819.375,811.25
762.199,813,808.5,804.875,804.25,808.5,811.875,816.5,820.625,828.625,832.375,827.25,826.5,820.625,806.5,805.5,804.125,802.75,805.25,808,812.25,826.875,818.875,826.875,819.125,816.125
762.467,807.625,805.5,806,802,804,805.375,813.375,820.875,823.75,830.125,827.75,818.625,809.25,806.625,804.75,798.625,797.375,800.25,808.125,811.125,816.75,813.625,816.75,816.375,814.5
762.735,805.875,809.625,803,808.125,807.5,813.75,816.5,822.625,828,829.75,828.25,826.25,815.375,810,802.625,804.375,805,804.5,809,812.5,821.75,815.25,821.75,816.25,817.5
763.004,823.75,815.75,812.25,811.875,811.875,817.625,818.375,822.875,834.875,841.625,832.125,827.25,821.125,814.375,810.125,809.875,809.25,812.125,817.375,821.375,823,822.625,823,827.25,820.625
763.272,816.125,813.625,805.25,809.125,810.5,813.75,817.125,823.125,835.625,838.875,833.625,826.5,818.125,810.25,811.75,803,807.5,809,812,819.625,824.25,823.125,824.25,824.125,819.25
763.54,808.875,831.875,806.125,806.875,808.125,811.25,816.875,826.875,831.375,833,831,820.25,814.375,810.25,807.5,808.375,805.75,806.375,809.5,816,822.5,820.25,822.5,822.625,816.875
763.808,815.75,828.75,816.875,810.75,811.5,820.375,819.625,826.313,830.313,838,836.625,830.75,820.625,810.5,813.5,807.625,809.125,814.625,815.125,820.125,822.75,829.125,822.75,824.875,820.5
764.076,810.625,825.625,810.125,810.125,809.375,814.125,818.25,825.75,829.25,828.875,827,825.125,815,810.75,806,808.125,806,807.625,813.25,817.125,823,818.875,823,822.5,816.625
764.344,816.625,822.5,812.625,811.25,811,815.75,821.5,829.25,831.375,838.625,832.25,831.75,822.5,817.125,814.625,809.375,806.375,812.125,815.125,816.438,825.375,820.5,825.375,824.25,818.625
764.613,817,816.875,816.125,814.625,811.375,821.75,823.625,827.375,834.625,835,832.5,827,821.25,815.25,809.75,808,810.125,809.5,819.25,815.75,824,819,824,826.875,822.875
764.881,817,810.875,811.25,813.125,811,814.375,820.375,824.625,834.75,830.75,831,823.75,817.625,810.5,811.125,807,807,807,811.75,817.125,822.5,821.125,822.5,821.5,820.375
765.149,819.125,818.875,814.25,817.75,817.375,825.625,831.25,829.625,835.188,840.125,832,835.25,825.75,820.125,814.5,817,814.875,815,820.125,822.25,823.25,830.25,823.25,827.5,822.063
765.417,819.125,819.625,821.75,821.125,818.5,824.375,827.125,834.625,835.625,840.625,833,826,822.125,822.75,817.875,815.625,816.625,814,818.75,826.875,824,826.25,824,825.125,823.75
765.685,816,814.125,816.375,817.25,816.125,822.375,822.875,828.625,834.875,837.125,832.875,827.125,820.375,820,813.125,809.625,812.625,813.625,817.875,818.75,824.875,822.25,824.875,825.25,822.25
765.953,822.875,818.875,820,819.75,824.25,827.875,832.875,841.625,841.188,843.875,836.313,834.5,827.625,819.813,816.188,816.75,819.75,820.625,821.375,829.375,826,836.25,826,830,826.75
766.221,825.125,826.375,819,818.125,822.625,828.125,827.625,831.5,847.5,840.625,839.75,830.125,823.375,819.625,819.25,816.75,819.625,815.125,825.125,827.75,827.125,830.625,827.125,828.5,830.25
766.49,820.625,820.75,817.125,822.375,820.375,824.875,835,834.625,835.75,842.625,829.75,832.375,822.875,818.25,814.75,813.375,818.5,820.125,820.25,822.625,823.625,822.625,823.625,828.5,825.5
766.758,823.5,819.75,821.875,821.688,825.125,832.125,835,835.375,837.125,843.375,834.625,836.375,832,819.813,816.625,825,824.5,819.125,829.25,827.125,825.875,833.375,825.875,835.25,827.063
767.026,822,815,822.25,821,820.875,827.75,832.25,836.125,838.5,838,833.25,830.625,825.625,821.375,818.5,815.75,816.625,820.25,823.375,827.125,828.125,827.75,828.125,826.25,828.625
767.294,819.375,825.25,822.125,825.625,824.125,829.25,831.625,838.5,838.875,840.75,839.75,831.75,822.625,820.875,819.125,816.375,817.125,819.75,828.5,827.5,829.375,827.125,829.375,826.375,828.5
767.562,823.875,827.75,827.625,828.125,826.625,836.375,838.375,845.375,848.125,847.25,843.375,834.375,828.75,827.75,818.375,825.375,823.125,823,830.125,827.75,833.25,832.375,833.25,831.5,831.625
767.83,828.75,826.875,827.25,825.25,825.25,833.375,842.375,840.75,847,844.75,846.25,837,835.375,827.875,820,822.25,825,826.5,828,828,832.625,831,832.625,833.125,834.125
768.098,829.625,826.375,826.25,828.5,830.875,835.375,839.25,840.5,847.063,846.75,844.375,837.125,832.375,828.875,819.813,823.5,827,827.125,829,828.25,831.625,827.625,831.625,833.75,834.5
768.366,824,826.625,830.25,829.75,833.75,838,833.875,840.25,847.125,844.25,842.5,835.75,828.875,824.25,819.625,826.875,821.75,823.125,826.875,828.75,830.625,829.75,830.625,834,832.875
768.634,822.75,826.75,826.875,831.25,831.75,836.75,837,842.375,849.125,845.375,838.875,836.5,826.375,826.375,828,821.875,831,823.875,827.25,832.5,829.125,827.625,829.125,827.75,830.375
