X,0,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360
1.76329,763.453479722472,765.33070163932,766.270981092907,766.722146498949,766.139100299523,766.553412246772,768.787256118099,769.826142293733,768.369094938995,767.130741254105,767.826001310379,767.105900212388,766.079192370513,764.200637601937,762.212256182972,761.387614744737,760.543971546328,759.8968088001,759.498560516666,759.80151253788,760.092316609762,761.374392355261,763.93883541457,763.830653657982,765.245154746799
1.76262,763.607129966728,765.484827922214,766.438086294747,766.851894865764,766.287569449882,766.725109507741,768.973283483684,770.046862723494,768.601930262591,767.296882968124,768.029043276062,767.275214988023,766.206236020364,764.312243463126,762.314930673903,761.454991783399,760.612070307556,759.980706800461,759.565903376903,759.893555628047,760.200246900266,761.536445900477,764.095277517359,763.989402602402,765.3831539425
1.76194,763.763345251476,765.640981065664,766.606558784023,766.983497578429,766.438044901447,766.89966222803,769.159081747137,770.268280366977,768.840974256114,767.46160802219,768.23459507539,767.44417834653,766.333205784717,764.425268418705,762.416923847447,761.523441666432,760.680380676079,760.062999062359,759.630349947366,759.984890512453,760.305419059552,761.699996574957,764.250743113439,764.14772311304,765.524379510038
1.76127,763.917603554661,765.794537362684,766.771465168875,767.112851167013,766.585909999585,767.071820726448,769.338889810841,770.483907326962,769.079120452263,767.619670480816,768.436517279272,767.607727002291,766.455991264594,764.536470809429,762.515143177789,761.590817421905,760.746789432496,760.141078556353,759.689737453452,760.072669310269,760.404599275527,761.860342743605,764.400508500045,764.300855671439,765.664715893924
1.76059,764.074586198475,765.950068742519,766.937766794159,767.243508505481,766.735340428375,767.246555038552,769.517701941466,770.700195988108,769.323288501243,767.775296492743,768.640679930405,767.770623451796,766.577771364749,764.649297416161,762.612421275605,761.658969772942,760.813124080924,760.217036055802,759.74551933543,760.159316308051,760.500607381521,762.022384385168,764.548846499913,764.453274552999,765.808357047504
1.75992,764.229740631545,766.103015097922,767.100619001855,767.37121979773,766.881645832756,767.418492010355,769.689800072588,770.910792735195,769.565944679668,767.923335032462,768.840817618289,767.927913843715,766.69435922242,764.760603423723,762.70580615003,761.725713642845,760.877217719986,760.28834939365,759.795691216175,760.242040571495,760.590491018165,762.181452582078,764.691139565794,764.600421957642,765.951030186422
1.75925,764.385421308801,766.255710582946,767.26255118363,767.497393037935,767.026650833407,767.589881726793,769.857269303166,771.118890049692,769.810066173846,768.065456969054,769.039526058936,768.081804304683,766.806808484689,764.872282920123,762.796694237782,761.791850932402,760.939757253917,760.355818756693,759.840715985731,760.32183628426,760.675590573277,762.340000303081,764.829276166144,764.744525380965,766.094695717143
1.75858,764.541646695823,766.408238051001,767.42367657205,767.621401815386,767.169894625334,767.760296887547,770.019418564308,771.324431778748,770.054669148866,768.200958787665,769.236149888212,768.232009643924,766.914155020158,764.984674153648,762.885115583667,761.857155424712,761.000339406849,760.419043075269,759.8802079633,760.398356583978,760.755862623806,762.498030043156,764.96284431795,764.885615129361,766.239061418657
1.75791,764.698367238147,766.560762007363,767.584187335353,767.742583214693,767.310893956289,767.929194056207,770.175486030285,771.527326908719,770.298184386951,768.329199429709,769.429710542242,768.378213565674,767.015283867634,765.098294894907,762.971262065216,761.921427184156,761.058434390636,760.477632459325,759.913896457325,760.471258682442,760.83141403984,762.655421889408,765.091381238295,765.023893523884,766.383656067298
1.75724,764.855390511987,766.713562081446,767.744382764143,767.860373923178,767.449221020704,768.095934434514,770.324760496717,771.727474168279,770.538251335637,768.449860586056,769.61881217511,768.520142755399,767.1090708648,765.213912746218,763.055628460485,761.984583283615,761.113387714541,760.531319473954,759.94182809154,760.540305202645,760.902667794549,762.811833628258,765.214451480728,765.159896654197,766.527772148897
