539.728887,662,777,887,1053,1178,1264,1294,1405,1673,1806,1984,836.832167832168,961.032634032634,1121.37062937063,1319.56876456876,1467.29137529138,1584.13286713287,1693.45221445221,1785.00233100233,2077.51048951049,2238.11421911422,2392.91841491841
540.283119,1089,1259,1460,1690,1940,2029,2262,2349,2752,3000,3199,1140.38927738928,1336.87179487179,1568.60839160839,1855.45454545455,2055.32867132867,2226.2027972028,2358.58275058275,2480.54545454546,2832.92540792541,3030.0372960373,3224.18414918415
540.837338,1499,1758,2080,2543,2770,3072,3201,3351,3814,4042,4260,1372.82983682984,1626.88111888112,1915.40792540793,2272.55944055944,2536.6013986014,2726.54079254079,2885.05827505828,3019.24475524475,3390.7365967366,3592.38461538461,3838.57575757576
541.391545,1750,2093,2498,2978,3317,3490,3765,3945,4372,4604,4953,1507.75291375291,1783.51282051282,2114.58741258741,2531.12587412587,2838.78787878788,3032.07925407925,3197.59673659674,3332.35897435897,3713.8041958042,3910.86013986014,4203.70163170163
541.945739,1821,2170,2590,3071,3473,3697,3867,4037,4454,4662,4932,1557.14452214452,1850.28904428904,2216.1958041958,2684,3012.56876456876,3209.66433566434,3361.61072261072,3504.75990675991,3890.48717948718,4102.71561771562,4424.85314685315
542.499921,1511,1822,2181,2633,2925,3194,3218,3323,3576,3744,4085,1545.54778554779,1852.41958041958,2227.38694638695,2726.56177156177,3076.29137529138,3259.71794871795,3408.23543123543,3547.65967365967,3914.93939393939,4125.82983682984,4470.72261072261
543.054089,1201,1425,1733,2188,2568,2610,2776,2845,3090,3217,3607,1481.79487179487,1789.18648018648,2160.17016317016,2676.90675990676,3038.89743589744,3212.02564102564,3345.53846153846,3481.25407925408,3837.74358974359,4062.49417249417,4415.68531468531
543.608245,1249,1475,1818,2331,2644,2779,2858,3002,3418,3680,4058,1462.69230769231,1762.62004662005,2146.00699300699,2661.97902097902,3051.8041958042,3199.27272727273,3352.54312354312,3485.58508158508,3871.08857808858,4127.11888111888,4482.42657342657
544.162388,1468,1832,2230,2809,3207,3371,3521,3732,4192,4566,4887,1505.56177156177,1814.52447552448,2213.17016317016,2757.62937062937,3153.99533799534,3308.94405594406,3464.30769230769,3614.77622377622,4021.14452214452,4297.00699300699,4624.59673659674
544.716519,1661,2039,2440,3019,3471,3615,3890,3991,4435,4681,4997,1587.76223776224,1922.12820512821,2327.85780885781,2898.83916083916,3299.88111888112,3458.03263403263,3634.48951048951,3794.31701631702,4205.30769230769,4481.00233100233,4809.61538461538
545.270637,1769,2092,2564,3130,3573,3805,3995,4149,4630,4987,5263,1675.74358974359,2029.94871794872,2455.65501165501,3021.03263403263,3436.70163170163,3604.26806526807,3786.14685314685,3947.39160839161,4384.43356643357,4659.78554778555,4954.41258741259
545.824742,1952,2319,2848,3420,3875,4034,4226,4423,4920,5157,5460,1741.34265734266,2114.29836829837,2555.68531468532,3102.80186480186,3531.25874125874,3721.09324009324,3886.88344988345,4019.8344988345,4471.20745920746,4712.2634032634,5004.22843822844
546.378834,1779,2196,2581,3169,3543,3730,3837,3996,4277,4416,4647,1754.5710955711,2123.52447552448,2560.08624708625,3088.62470862471,3528.10955710956,3718.94871794872,3878.43356643357,3964.67832167832,4401.07692307692,4595.62703962704,4875.29603729604
546.932914,1553,1906,2252,2739,3130,3318,3404,3403,3760,3860,4209,1714.82983682984,2062.88111888112,2496.76456876457,3029.81351981352,3457.46153846154,3629.48951048951,3751.5034965035,3814.62937062937,4229.02564102564,4384.04195804196,4661.91142191142
547.48698,1461,1751,2212,2619,3082,3211,3292,3277,3801,3970,4195,1638.34265734266,1979.71328671329,2409.27272727273,2950.88578088578,3393.39627039627,3527.36596736597,3616.21212121212,3662.05128205128,4069.58275058275,4187.72727272727,4473.61538461538
548.041034,1637,1975,2415,2985,3502,3627,3751,3698,4179,4239,4614,1547.56876456876,1875.59207459207,2296.63636363636,2855.96503496504,3317.97202797203,3420.41025641026,3482.3006993007,3481.53846153846,3885.22610722611,3972.68531468532,4255.45221445221
548.595075,1614,1921,2338,2989,3410,3536,3587,3605,3950,4101,4294,1448.78321678322,1754.99067599068,2183.87412587413,2762.73193473193,3234.16317016317,3305.34498834499,3354.28438228438,3312.13752913753,3723.37529137529,3819.07925407925,4094.77855477855
549.149104,1411,1717,2185,2875,3349,3305,3296,3357,3686,3749,4064,1396.26806526807,1690.65501165501,2131.47086247086,2732.93006993007,3230.94172494172,3284.12587412587,3309.7365967366,3193.02797202797,3668.82051282051,3763.53846153846,4050.40559440559
549.703119,1278,1581,2003,2591,3167,3162,3176,3073,3513,3525,3850,1367.12121212121,1656.33333333333,2095.08857808858,2741.60606060606,3231.25174825175,3277.62237762238,3273.13286713287,3223.62937062937,3607.60606060606,3681.32400932401,3987.13053613054
550.257122,1246,1496,1929,2574,3026,3132,3066,2923,3313,3465,3706,1324.35664335664,1614.52680652681,2035.33566433566,2714.50582750583,3189.81351981352,3234.69696969697,3207.60839160839,3237.01165501166,3494.65967365967,3556.99533799534,3890.61538461538
550.811111,1228,1522,1956,2600,3038,3054,3068,2996,3339,3429,3774,1276.5337995338,1562.47785547786,1977.54312354312,2648.68997668998,3114.51282051282,3164.44055944056,3109.3682983683,3187.03496503496,3386.19347319347,3450.06993006993,3781.63869463869
551.365088,1308,1605,1964,2642,3147,3288,3144,3132,3394,3389,3807,1261.75524475524,1548.40792540793,1954.18414918415,2627.05827505827,3090.67832167832,3153.92307692308,3075.26806526807,3177.14219114219,3340.91375291375,3396.67365967366,3744.11888111888
551.919052,1346,1604,2024,2770,3142,3197,3127,3826,3404,3419,3826,1263.75757575758,1545.14918414918,1951.01864801865,2609.94871794872,3052.47319347319,3135.53846153846,3036.14452214452,3161.87878787879,3281.2703962704,3348.91142191142,3684.53613053613
552.473003,1263,1575,1974,2647,3110,3145,3075,3208,3293,3421,3687,1255.82750582751,1526.97902097902,1933.61538461538,2599.05361305361,3021.72494172494,3089.80885780886,2979.45920745921,3114.58508158508,3210.38228438228,3285.14452214452,3618.21445221445
553.026941,1239,1511,1921,2530,2977,3048,2889,2782,3159,3222,3479,1233.67599067599,1498.31468531469,1901.20979020979,2565.10722610723,3000.63403263403,3029.70629370629,2926.8951048951,3021.07692307692,3147.73426573427,3204.25174825175,3523.68298368298
553.580866,1157,1390,1805,2454,2881,2911,2757,2702,2938,3021,3311,1197.89044289044,1440.67132867133,1853.3986013986,2514.37296037296,2958.87645687646,2965.48018648019,2859.26806526807,2865.89277389277,3055.6993006993,3115.74592074592,3396.46853146853
554.134779,1117,1331,1791,2365,2787,2769,2690,2617,2834,2916,3205,1146.41258741259,1376.95337995338,1811.1282051282,2453.97902097902,2901.33333333333,2882.82750582751,2784.02564102564,2703.04428904429,2955.88578088578,3031.68997668998,3267.68298368298
554.688678,1120,1324,1701,2429,2880,2808,2766,2588,2912,2971,3215,1095.97435897436,1313.01165501166,1746.83916083916,2384.51515151515,2840.10955710956,2817.64102564103,2713.43822843823,2523.0979020979,2865.79020979021,2942.74825174825,3146.97435897436
555.242564,1093,1317,1751,2434,2940,2848,2764,2581,2922,2930,3096,1061.6317016317,1264.15617715618,1691.96037296037,2338.46853146853,2778.59906759907,2760.05827505828,2637.8041958042,2486.59673659674,2779.67365967366,2860.54545454545,3057.76223776224
555.796438,1031,1218,1700,2314,2780,2791,2636,2478,2754,2853,3009,1024.69696969697,1225.12121212121,1653.85081585082,2297.46853146853,2744.45454545455,2713.44988344988,2596.0372960373,2461.22377622378,2721.72261072261,2805.52913752914,2996.55944055944
556.350298,988,1210,1655,2254,2670,2695,2533,2472,2656,2804,2926,1008.97668997669,1207.71328671329,1633.21911421911,2269.01165501166,2734.78787878788,2690.51748251748,2572.01165501165,2427.73193473193,2705.88111888112,2778.81585081585,2961.35897435897
556.904146,962,1147,1510,2189,2604,2577,2447,2273,2599,2689,2878,997.561771561771,1206.52214452214,1626.24009324009,2268.66666666667,2732.27272727273,2690.5034965035,2559.17948717949,2414.86713286713,2694.52913752914,2768.8041958042,2941.82983682984
557.45798,991,1206,1589,2212,2677,2653,2446,2354,2565,2650,2906,998.086247086247,1211.13286713287,1629.82983682984,2273.75291375291,2739.11188811189,2697.27272727273,2547.01864801865,2417.52214452214,2677.06526806527,2754.56177156177,2937.57342657343
558.011801,989,1198,1662,2284,2830,2675,2634,2480,2748,2734,2963,1004.09090909091,1223.20046620047,1627.25174825175,2291.23776223776,2773.30303030303,2712.75757575758,2563.90442890443,2430.30769230769,2672.52913752914,2758.24009324009,2949.29836829837
558.56561,1058,1281,1673,2381,2898,2795,2668,2493,2814,2868,3018,1011.44522144522,1234.66666666667,1627.92540792541,2313.74592074592,2810.27505827506,2737.48251748252,2580.24009324009,2442.05594405594,2681.96037296037,2750.44755244755,2942.67599067599
559.119405,1028,1299,1692,2438,2859,2851,2641,2495,2720,2842,2980,1012.10722610723,1231.43356643357,1624.14685314685,2333.78088578089,2834.4289044289,2749.58041958042,2577.12121212121,2431.91841491841,2671.34731934732,2739.331002331,2930.63636363636
559.673187,1029,1226,1609,2347,2890,2807,2572,2461,2628,2711,2929,1002.18648018648,1227.59440559441,1619.47086247086,2341.82284382284,2835.12587412587,2748.4965034965,2563.82983682984,2422.47319347319,2659.01398601399,2715.24475524476,2898.31002331002
560.226957,957,1183,1571,2268,2798,2695,2537,2368,2566,2651,2811,981.83682983683,1204.12820512821,1594.89976689977,2337.61072261072,2810.6013986014,2728.74125874126,2550.7972027972,2388.20046620047,2635.01398601399,2687.66433566434,2860.82051282051
560.780713,944,1137,1522,2263,2677,2650,2412,2278,2558,2553,2745,964.468531468531,1184.47785547786,1577.7972027972,2324.41958041958,2787.70862470862,2727.00466200466,2513.73193473193,2357.27738927739,2601.20046620047,2647.71794871795,2826.50116550116
561.334456,938,1158,1552,2333,2779,2636,2466,2281,2571,2613,2807,944.815850815851,1162.51748251748,1578.41025641026,2309.09090909091,2799.45454545455,2723.95571095571,2528.68298368298,2349.79254079254,2599.07226107226,2617.85547785548,2803.38927738928
561.888186,932,1180,1596,2319,2803,2736,2589,2367,2672,2602,2789,937.214452214452,1159.60372960373,1576.60606060606,2317.52214452214,2820.79953379953,2727.37062937063,2558.50116550117,2352.2703962704,2614.86713286713,2616.57808857809,2785.57342657343
562.441902,944,1157,1631,2364,2866,2825,2670,2434,2652,2712,2859,937.398601398601,1166.05827505827,1592.86713286713,2329.37529137529,2835.79254079254,2757.70862470862,2593.20979020979,2367.51515151515,2633.6317016317,2635.17715617716,2799.72494172494
562.995606,962,1189,1631,2346,2935,2877,2598,2421,2675,2661,2836,946.041958041958,1179.04195804196,1602.72261072261,2338.3986013986,2860.06293706294,2781.98368298368,2620.69696969697,2386.27272727273,2633.67132867133,2653.48251748252,2824.80652680653
563.549296,947,1191,1616,2341,2948,2798,2747,2415,2661,2662,2809,952.177156177156,1186.9020979021,1612.87878787879,2340.10722610723,2884.85081585082,2819.60839160839,2656.06526806527,2404.46153846154,2651.99533799534,2667.22843822844,2838.51981351981
564.102974,950,1194,1554,2370,2826,2768,2610,2381,2601,2645,2788,959.368298368298,1185.55477855478,1613.18881118881,2353.98601398601,2890.44522144522,2851.05361305361,2668.06993006993,2413.50582750583,2667.31235431235,2665.58741258741,2854.49417249417
564.656638,974,1166,1622,2284,2836,2855,2611,2390,2638,2661,2936,968.051282051282,1179.1655011655,1608.77156177156,2371.82284382284,2918.16083916084,2868.85547785548,2662.65034965035,2422.00932400932,2672.37062937063,2661.90675990676,2866.39393939394
565.210289,964,1205,1601,2383,2902,2836,2646,2400,2655,2663,2864,969.230769230769,1176.22144522145,1604.17948717949,2384.74592074592,2928.53146853147,2884.82284382284,2657.8344988345,2428.58275058275,2694.34965034965,2650.5710955711,2872.9324009324
565.763927,981,1161,1636,2436,2988,3018,2730,2474,2836,2653,2874,972.995337995338,1182.96503496503,1614.14918414918,2405.79953379953,2953.74825174825,2913.96736596737,2684.14685314685,2458.668997669,2723.20046620047,2668.61305361305,2884.34965034965
566.317551,985,1171,1624,2490,3019,2949,2699,2505,2730,2674,2933,984.205128205128,1193.24475524476,1623.93473193473,2421.95104895105,2976.66666666667,2943.29370629371,2692.19813519813,2481.45687645688,2741.45221445221,2681.18414918415,2882.27272727273
566.871163,984,1175,1614,2399,3057,2935,2667,2513,2712,2662,2837,983.995337995338,1194.97202797203,1633.22610722611,2428.81351981352,3001.08624708625,2950.95571095571,2716.53613053613,2491.29370629371,2740.73193473193,2680.95104895105,2879.47319347319
567.424761,963,1224,1627,2411,2934,2919,2706,2463,2751,2692,2867,978.960372960373,1201.62470862471,1633.41724941725,2427.47552447552,2991.65501165501,2925.91375291375,2707.62470862471,2476.61771561772,2718.40559440559,2673.13986013986,2860.58041958042
567.978346,1001,1263,1666,2420,3009,2926,2780,2517,2718,2725,2834,980.118881118881,1197.73426573427,1633.59440559441,2403.82750582751,2966.66666666667,2884.8041958042,2675.01631701632,2454.94638694639,2674.52214452214,2655.31235431235,2849.77156177156
568.531917,994,1184,1614,2387,2893,2837,2632,2392,2590,2622,2811,975.377622377622,1203.78321678322,1625.78554778555,2384.4358974359,2931.86946386946,2844.0675990676,2633.3006993007,2417.05594405594,2627.6317016317,2630.13286713287,2816.94638694639
569.085476,938,1154,1628,2362,2908,2806,2594,2355,2570,2563,2857,975.615384615385,1196.7365967366,1620.39160839161,2373.14219114219,2893.58508158508,2812.42657342657,2606.53846153846,2386.9324009324,2599.04895104895,2600.12587412587,2779.78787878788
569.639021,972,1205,1630,2352,2872,2756,2536,2345,2590,2582,2770,967.995337995338,1191.70862470862,1614.17482517482,2375.96037296037,2879.88344988345,2792.65967365967,2585.94871794872,2371.02097902098,2574.37762237762,2573.28671328671,2769.19347319347
570.192553,995,1175,1592,2389,2902,2776,2543,2397,2554,2546,2718,975.219114219114,1186.03263403263,1619.70629370629,2373.86247086247,2903.05361305361,2799.48251748252,2581.91142191142,2368.84615384615,2577.5337995338,2568.05594405594,2761.82517482517
570.746071,967,1215,1611,2399,2886,2876,2605,2372,2629,2569,2713,981.902097902098,1197.37062937063,1633.62703962704,2390.94871794872,2926.81818181818,2827.69696969697,2616.20046620047,2400.50116550117,2620.21445221445,2591.57342657343,2785.16083916084
571.299577,993,1185,1636,2412,2920,2792,2677,2440,2606,2610,2791,996.170163170163,1217.7668997669,1654.69230769231,2427.61072261072,2984.77389277389,2891.64335664336,2693.75524475524,2461.19114219114,2691.92773892774,2640.0372960373,2820.10023310023
571.853068,974,1239,1675,2426,3077,2967,2741,2492,2748,2671,2895,1012.58974358974,1225.73193473193,1663.337995338,2458.34965034965,3020.32634032634,2948.20512820513,2752,2514.4358974359,2743.50582750583,2690.53146853147,2847.45687645688
572.406547,1074,1243,1736,2476,3107,3034,2842,2546,2854,2788,2923,1017.24009324009,1231.51515151515,1678.97435897436,2482.13986013986,3053.35664335664,2994.78088578089,2789.93473193473,2549.1048951049,2780.48251748252,2717.68997668998,2897.77389277389
572.960012,1025,1265,1696,2549,3077,3038,2884,2666,2863,2781,2973,1017.84848484848,1230.71095571096,1688.69696969697,2484.48018648019,3056.96037296037,2998.98135198135,2791.70396270396,2548.12121212121,2793.83916083916,2738.61072261072,2914.28904428904
573.513464,1021,1205,1655,2526,3079,3055,2801,2553,2821,2733,2906,1019.58741258741,1220.32400932401,1678.22610722611,2475.57342657343,3033.24708624709,2965.90675990676,2755.6993006993,2522.40326340326,2784.78554778555,2712.98601398601,2899.26107226107
574.066902,1015,1203,1644,2442,2956,2923,2654,2486,2698,2699,2840,1021.32867132867,1218.17249417249,1657.08857808858,2463.99533799534,3001.22843822844,2943.64568764569,2707.46153846154,2482.53146853147,2759.57575757576,2687.93706293706,2869.88344988345
574.620327,1005,1232,1685,2435,2966,2872,2615,2390,2688,2600,2875,1026.00699300699,1215.86247086247,1652.24708624709,2449.04895104895,2966.88578088578,2902.44055944056,2670.668997669,2437.55011655012,2721.1048951049,2654.64102564103,2833.30769230769
575.173739,1008,1173,1625,2386,2888,2775,2585,2312,2647,2612,2721,1027.1351981352,1223.4662004662,1653.22144522145,2443.31002331002,2952.82051282051,2886.56643356643,2632.42424242424,2398.07459207459,2689.4289044289,2626.4662004662,2816.59673659674
575.727137,1046,1230,1619,2428,2911,2829,2592,2342,2700,2532,2780,1046.49417249417,1230.98601398601,1670.73426573427,2452.77855477855,2963.91375291375,2894.5034965035,2630.29137529138,2364.62703962704,2681.86946386946,2629.81585081585,2808.58974358974
576.280522,1084,1276,1679,2495,3045,2985,2689,2430,2678,2714,2855,1058.41491841492,1247.29603729604,1687.74592074592,2484.2703962704,2990.0979020979,2897.68298368298,2652.75990675991,2375.82051282051,2687.22144522144,2636.96503496503,2822.14452214452
576.833894,1075,1283,1779,2521,3047,2981,2739,2402,2739,2660,2841,1061.94172494172,1254.65967365967,1698.35897435897,2515.16317016317,3020.52913752914,2921.93006993007,2672.53146853147,2381.75291375291,2696.29137529138,2639.20512820513,2829.17249417249
577.387251,1081,1266,1708,2584,3038,2984,2666,2412,2695,2684,2887,1069.75524475524,1264.20046620047,1697.08158508159,2531.42191142191,3027.08857808858,2930.95804195804,2679.13986013986,2387.35431235431,2688.40093240093,2646.08624708625,2827.00466200466
577.940596,1075,1247,1707,2568,3076,2937,2728,2382,2702,2678,2839,1071.68764568765,1277.39160839161,1697.75757575758,2531.4358974359,3025.06293706294,2941.84149184149,2670.72494172494,2391.10023310023,2674.61305361305,2638.83682983683,2844.35664335664
578.493927,1044,1272,1683,2529,3033,2839,2632,2415,2652,2581,2833,1075.22377622378,1275.91608391608,1704.4662004662,2521.5034965035,3025.93473193473,2935.65501165501,2655.22610722611,2389.7365967366,2662.88811188811,2644.69230769231,2841.71095571096
579.047244,1056,1273,1678,2469,2959,2929,2590,2324,2632,2589,2788,1089.88111888112,1274.37296037296,1707.49184149184,2513.7296037296,3022.28904428904,2928.32167832168,2645.22377622378,2381.91841491841,2666.91142191142,2636.95804195804,2839.03496503496
579.600548,1128,1311,1677,2478,2969,2918,2639,2378,2640,2652,2841,1101.82051282051,1285.20046620047,1722.43822843823,2523.15151515152,3036.04195804196,2942.1655011655,2647.23076923077,2403.43356643357,2670.03263403263,2653.58508158508,2864.19347319347
580.153839,1118,1300,1747,2492,3047,3010,2644,2448,2688,2682,2925,1120.8648018648,1309.91841491841,1750.65501165501,2535.07925407925,3062.39160839161,2965.15617715618,2674.57575757576,2429.85780885781,2701.08391608392,2683.7972027972,2891.17249417249
580.707116,1166,1303,1845,2599,3185,3018,2730,2478,2778,2770,2926,1136.61305361305,1328.83916083916,1766.73426573427,2557.65967365967,3089.98368298368,2998.39627039627,2705.05361305361,2460.20512820513,2733.43356643357,2716.33333333333,2927.38461538462
581.260379,1171,1331,1807,2632,3129,3029,2784,2467,2792,2750,2961,1156.41025641026,1340.61538461538,1795.40559440559,2586.81818181818,3120.13053613054,3028.85780885781,2743.40792540793,2487.98601398601,2785.80885780886,2752.45221445221,2962.44055944056
581.813629,1118,1387,1821,2658,3145,3030,2763,2566,2799,2765,3048,1165.73193473193,1352.79487179487,1812.70163170163,2626.83682983683,3148.4358974359,3034.79487179487,2776.62004662005,2511.68997668998,2824.25641025641,2774.31002331002,2998.86013986014
582.366866,1187,1396,1772,2608,3175,3051,2823,2520,2879,2826,2992,1163.78321678322,1359.662004662,1823.7296037296,2640.70396270396,3166.44055944056,3046.93473193473,2792.87179487179,2520.6993006993,2844.71794871795,2789.24242424242,3018.36130536131
