wavelength:cm-1,532.143005
X	Y
60.775025	625.000000
61.224870	637.000000
61.674680	645.000000
62.124455	633.000000
62.574194	640.000000
63.023898	640.000000
63.473566	624.000000
63.923199	638.000000
64.372797	647.000000
64.822359	626.000000
65.271886	630.000000
65.721378	638.000000
66.170834	640.000000
66.620255	651.000000
67.069641	650.000000
67.518991	662.000000
67.968306	674.000000
68.417586	667.000000
68.866830	679.000000
69.316039	658.000000
69.765212	659.000000
70.214350	640.000000
70.663453	666.000000
71.112521	690.000000
71.561553	681.000000
72.010550	705.000000
72.459511	700.000000
72.908437	723.000000
73.357328	720.000000
73.806184	766.000000
74.255004	774.000000
74.703789	804.000000
75.152539	831.000000
75.601253	859.000000
76.049932	878.000000
76.498576	919.000000
76.947184	940.000000
77.395757	971.000000
77.844295	979.000000
78.292798	1014.000000
78.741265	1025.000000
79.189697	985.000000
79.638094	969.000000
80.086455	930.000000
80.534781	922.000000
80.983072	874.000000
81.431328	875.000000
81.879548	827.000000
82.327733	789.000000
82.775883	766.000000
83.223997	728.000000
83.672077	724.000000
84.120121	693.000000
84.568129	692.000000
85.016103	675.000000
85.464041	680.000000
85.911944	648.000000
86.359812	654.000000
86.807644	660.000000
87.255442	642.000000
87.703204	636.000000
88.150931	647.000000
88.598622	617.000000
89.046278	650.000000
89.493900	649.000000
89.941485	617.000000
90.389036	615.000000
90.836552	633.000000
91.284032	634.000000
91.731477	614.000000
92.178887	651.000000
92.626261	614.000000
93.073600	618.000000
93.520905	617.000000
93.968174	632.000000
94.415407	600.000000
94.862606	624.000000
95.309769	621.000000
95.756897	640.000000
96.203990	631.000000
96.651048	614.000000
97.098071	625.000000
97.545058	626.000000
97.992010	616.000000
98.438928	613.000000
98.885809	617.000000
99.332656	633.000000
99.779468	616.000000
100.226244	631.000000
100.672985	624.000000
101.119691	615.000000
101.566362	619.000000
102.012998	619.000000
102.459598	633.000000
102.906164	616.000000
103.352694	624.000000
103.799189	611.000000
104.245649	653.000000
104.692074	622.000000
105.138464	620.000000
105.584818	627.000000
106.031138	624.000000
106.477422	633.000000
106.923671	652.000000
107.369885	636.000000
107.816064	622.000000
108.262208	639.000000
108.708316	637.000000
109.154390	634.000000
109.600428	633.000000
110.046431	656.000000
110.492400	642.000000
110.938333	632.000000
111.384231	661.000000
111.830093	637.000000
112.275921	630.000000
112.721714	657.000000
113.167471	664.000000
113.613194	656.000000
114.058881	646.000000
114.504534	662.000000
114.950151	640.000000
115.395733	665.000000
115.841280	652.000000
116.286792	661.000000
116.732269	664.000000
117.177710	678.000000
117.623117	681.000000
118.068489	665.000000
118.513825	690.000000
118.959127	672.000000
119.404393	684.000000
119.849625	690.000000
120.294821	696.000000
120.739982	686.000000
121.185109	709.000000
121.630200	700.000000
122.075256	715.000000
122.520277	712.000000
122.965263	702.000000
123.410214	757.000000
123.855130	749.000000
124.300011	772.000000
124.744857	758.000000
125.189668	759.000000
125.634444	770.000000
126.079184	767.000000
126.523890	734.000000
126.968561	756.000000
127.413197	748.000000
127.857798	755.000000
128.302363	750.000000
128.746894	753.000000
129.191390	737.000000
129.635850	751.000000
130.080276	752.000000
130.524667	706.000000
130.969023	734.000000
131.413343	720.000000
131.857629	696.000000
132.301880	700.000000
