wavelength:cm-1,532.143005
X	Y
60.775025	650.000000
61.224870	655.000000
61.674680	649.000000
62.124455	663.000000
62.574194	640.000000
63.023898	643.000000
63.473566	646.000000
63.923199	647.000000
64.372797	668.000000
64.822359	654.000000
65.271886	657.000000
65.721378	652.000000
66.170834	669.000000
66.620255	643.000000
67.069641	672.000000
67.518991	662.000000
67.968306	663.000000
68.417586	653.000000
68.866830	681.000000
69.316039	672.000000
69.765212	680.000000
70.214350	665.000000
70.663453	688.000000
71.112521	696.000000
71.561553	687.000000
72.010550	701.000000
72.459511	735.000000
72.908437	737.000000
73.357328	770.000000
73.806184	786.000000
74.255004	780.000000
74.703789	801.000000
75.152539	833.000000
75.601253	864.000000
76.049932	891.000000
76.498576	878.000000
76.947184	917.000000
77.395757	949.000000
77.844295	977.000000
78.292798	934.000000
78.741265	910.000000
79.189697	943.000000
79.638094	916.000000
80.086455	909.000000
80.534781	837.000000
80.983072	871.000000
81.431328	832.000000
81.879548	810.000000
82.327733	760.000000
82.775883	768.000000
83.223997	744.000000
83.672077	726.000000
84.120121	687.000000
84.568129	699.000000
85.016103	717.000000
85.464041	710.000000
85.911944	648.000000
86.359812	659.000000
86.807644	644.000000
87.255442	652.000000
87.703204	666.000000
88.150931	646.000000
88.598622	651.000000
89.046278	642.000000
89.493900	638.000000
89.941485	647.000000
90.389036	652.000000
90.836552	638.000000
91.284032	647.000000
91.731477	652.000000
92.178887	623.000000
92.626261	655.000000
93.073600	613.000000
93.520905	642.000000
93.968174	651.000000
94.415407	646.000000
94.862606	632.000000
95.309769	640.000000
95.756897	638.000000
96.203990	637.000000
96.651048	642.000000
97.098071	615.000000
97.545058	621.000000
97.992010	634.000000
98.438928	635.000000
98.885809	649.000000
99.332656	639.000000
99.779468	645.000000
100.226244	651.000000
100.672985	641.000000
101.119691	624.000000
101.566362	638.000000
102.012998	640.000000
102.459598	636.000000
102.906164	635.000000
103.352694	644.000000
103.799189	645.000000
104.245649	641.000000
104.692074	650.000000
105.138464	647.000000
105.584818	645.000000
106.031138	655.000000
106.477422	639.000000
106.923671	627.000000
107.369885	666.000000
107.816064	655.000000
108.262208	650.000000
108.708316	643.000000
109.154390	654.000000
109.600428	655.000000
110.046431	665.000000
110.492400	650.000000
110.938333	646.000000
111.384231	671.000000
111.830093	661.000000
112.275921	661.000000
112.721714	662.000000
113.167471	684.000000
113.613194	667.000000
114.058881	667.000000
114.504534	677.000000
114.950151	675.000000
115.395733	670.000000
115.841280	659.000000
116.286792	668.000000
116.732269	688.000000
117.177710	721.000000
117.623117	691.000000
118.068489	671.000000
118.513825	698.000000
118.959127	679.000000
119.404393	694.000000
