wavelength:cm-1,532.143005
X	Y
60.775025	593.000000
61.224870	584.000000
61.674680	586.000000
62.124455	595.000000
62.574194	600.000000
63.023898	603.000000
63.473566	587.000000
63.923199	597.000000
64.372797	600.000000
64.822359	586.000000
65.271886	574.000000
65.721378	589.000000
66.170834	611.000000
66.620255	589.000000
67.069641	611.000000
67.518991	611.000000
67.968306	612.000000
68.417586	606.000000
68.866830	603.000000
69.316039	611.000000
69.765212	622.000000
70.214350	645.000000
70.663453	624.000000
71.112521	637.000000
71.561553	655.000000
72.010550	654.000000
72.459511	663.000000
72.908437	664.000000
73.357328	700.000000
73.806184	694.000000
74.255004	740.000000
74.703789	756.000000
75.152539	761.000000
75.601253	814.000000
76.049932	808.000000
76.498576	851.000000
76.947184	886.000000
77.395757	897.000000
77.844295	923.000000
78.292798	922.000000
78.741265	938.000000
79.189697	968.000000
79.638094	923.000000
80.086455	890.000000
80.534781	898.000000
80.983072	869.000000
81.431328	839.000000
81.879548	798.000000
82.327733	790.000000
82.775883	723.000000
83.223997	703.000000
83.672077	722.000000
84.120121	662.000000
84.568129	657.000000
85.016103	619.000000
85.464041	624.000000
85.911944	608.000000
86.359812	602.000000
86.807644	625.000000
87.255442	594.000000
87.703204	605.000000
88.150931	614.000000
88.598622	586.000000
89.046278	591.000000
89.493900	589.000000
89.941485	595.000000
90.389036	593.000000
90.836552	574.000000
91.284032	578.000000
91.731477	577.000000
92.178887	578.000000
92.626261	590.000000
93.073600	569.000000
93.520905	557.000000
93.968174	577.000000
94.415407	593.000000
94.862606	573.000000
95.309769	580.000000
95.756897	601.000000
96.203990	561.000000
96.651048	564.000000
97.098071	580.000000
97.545058	594.000000
97.992010	581.000000
98.438928	587.000000
98.885809	582.000000
99.332656	592.000000
99.779468	586.000000
100.226244	581.000000
100.672985	584.000000
101.119691	587.000000
101.566362	586.000000
102.012998	601.000000
102.459598	577.000000
102.906164	592.000000
103.352694	579.000000
103.799189	591.000000
104.245649	589.000000
104.692074	596.000000
105.138464	591.000000
105.584818	591.000000
106.031138	606.000000
106.477422	598.000000
106.923671	604.000000
107.369885	616.000000
107.816064	607.000000
108.262208	606.000000
108.708316	625.000000
109.154390	623.000000
109.600428	640.000000
110.046431	635.000000
110.492400	639.000000
110.938333	624.000000
111.384231	617.000000
111.830093	640.000000
112.275921	651.000000
112.721714	645.000000
113.167471	649.000000
113.613194	638.000000
114.058881	651.000000
114.504534	661.000000
114.950151	657.000000
115.395733	640.000000
115.841280	648.000000
116.286792	658.000000
116.732269	639.000000
117.177710	676.000000
117.623117	663.000000
118.068489	675.000000
118.513825	656.000000
118.959127	663.000000
119.404393	666.000000
119.849625	656.000000
120.294821	673.000000
120.739982	673.000000
121.185109	670.000000
121.630200	683.000000
122.075256	707.000000
122.520277	683.000000
122.965263	707.000000
123.410214	691.000000
123.855130	712.000000
124.300011	722.000000
124.744857	721.000000
125.189668	731.000000
125.634444	770.000000
126.079184	735.000000
126.523890	745.000000
126.968561	724.000000
127.413197	763.000000
127.857798	729.000000
128.302363	754.000000
128.746894	734.000000
129.191390	721.000000
129.635850	716.000000
130.080276	720.000000
130.524667	726.000000
130.969023	695.000000
131.413343	684.000000
131.857629	700.000000
132.301880	675.000000
132.746095	662.000000
133.190276	689.000000
133.634422	653.000000
134.078533	648.000000
134.522609	638.000000
134.966649	648.000000
135.410655	642.000000
135.854626	624.000000
136.298562	634.000000
136.742463	646.000000
137.186329	638.000000
137.630160	618.000000
138.073956	631.000000
138.517717	633.000000
138.961443	602.000000
139.405135	617.000000
139.848791	629.000000
140.292412	597.000000
140.735999	604.000000
141.179550	621.000000
141.623067	578.000000
142.066548	599.000000
142.509995	606.000000
142.953406	596.000000
143.396783	588.000000
143.840125	601.000000
144.283432	609.000000
144.726704	609.000000
145.169941	606.000000
145.613143	600.000000
146.056310	594.000000
146.499443	589.000000
146.942540	586.000000
147.385603	587.000000
147.828630	601.000000
148.271623	569.000000
148.714581	591.000000
149.157504	606.000000
149.600392	579.000000
150.043245	585.000000
150.486063	588.000000
150.928847	571.000000
151.371595	585.000000
151.814309	593.000000
152.256987	583.000000
152.699631	581.000000
153.142240	576.000000
153.584814	571.000000
154.027353	572.000000
154.469858	581.000000
154.912327	595.000000
155.354762	584.000000
155.797162	585.000000
156.239527	581.000000
156.681857	571.000000
157.124152	567.000000
157.566412	554.000000
158.008638	583.000000
158.450828	585.000000
158.892984	581.000000
159.335105	569.000000
159.777191	566.000000
160.219242	554.000000
160.661259	577.000000
161.103241	577.000000
161.545187	578.000000
161.987099	570.000000
162.428977	571.000000
162.870819	573.000000
163.312626	570.000000
163.754399	567.000000
164.196137	571.000000
164.637840	581.000000
165.079508	571.000000
165.521142	562.000000
165.962740	554.000000
166.404304	575.000000
166.845833	568.000000
167.287328	576.000000
167.728787	568.000000
168.170212	565.000000
168.611602	583.000000
169.052957	574.000000
169.494277	571.000000
169.935563	569.000000
170.376813	583.000000
170.818029	566.000000
171.259211	572.000000
171.700357	574.000000
172.141469	587.000000
172.582546	568.000000
173.023588	589.000000
173.464595	569.000000
173.905568	562.000000
174.346506	587.000000
174.787409	577.000000
175.228277	572.000000
175.669111	587.000000
176.109910	589.000000
176.550674	577.000000
176.991403	589.000000
177.432098	579.000000
177.872758	590.000000
178.313383	589.000000
178.753973	562.000000
179.194529	577.000000
179.635050	568.000000
180.075536	568.000000
180.515988	579.000000
180.956405	574.000000
181.396787	559.000000
181.837134	572.000000
182.277447	570.000000
182.717725	575.000000
183.157968	564.000000
183.598177	563.000000
184.038350	566.000000
184.478490	571.000000
184.918594	574.000000
185.358664	559.000000
185.798699	569.000000
186.238699	585.000000
186.678665	582.000000
187.118596	575.000000
187.558492	580.000000
187.998354	575.000000
188.438181	588.000000
188.877973	564.000000
189.317731	582.000000
189.757454	583.000000
190.197142	577.000000
190.636796	585.000000
191.076414	572.000000
191.515999	579.000000
191.955548	563.000000
192.395063	565.000000
192.834544	565.000000
193.273989	579.000000
193.713400	583.000000
194.152777	569.000000
194.592118	594.000000
195.031425	567.000000
195.470698	566.000000
