wavelength:cm-1,532.143005
X	Y
60.775025	600.000000
61.224870	617.000000
61.674680	611.000000
62.124455	598.000000
62.574194	616.000000
63.023898	601.000000
63.473566	641.000000
63.923199	619.000000
64.372797	612.000000
64.822359	634.000000
65.271886	610.000000
65.721378	628.000000
66.170834	606.000000
66.620255	619.000000
67.069641	634.000000
67.518991	620.000000
67.968306	614.000000
68.417586	628.000000
68.866830	637.000000
69.316039	653.000000
69.765212	655.000000
70.214350	636.000000
70.663453	644.000000
71.112521	636.000000
71.561553	664.000000
72.010550	682.000000
72.459511	728.000000
72.908437	725.000000
73.357328	694.000000
73.806184	738.000000
74.255004	765.000000
74.703789	803.000000
75.152539	824.000000
75.601253	854.000000
76.049932	883.000000
76.498576	905.000000
76.947184	955.000000
77.395757	970.000000
77.844295	985.000000
78.292798	1006.000000
78.741265	1028.000000
79.189697	993.000000
79.638094	1000.000000
80.086455	972.000000
80.534781	915.000000
80.983072	896.000000
81.431328	901.000000
81.879548	839.000000
82.327733	808.000000
82.775883	778.000000
83.223997	738.000000
83.672077	728.000000
84.120121	677.000000
84.568129	693.000000
85.016103	661.000000
85.464041	648.000000
85.911944	645.000000
86.359812	635.000000
86.807644	644.000000
87.255442	604.000000
87.703204	617.000000
88.150931	626.000000
88.598622	617.000000
89.046278	623.000000
89.493900	614.000000
89.941485	622.000000
90.389036	616.000000
90.836552	598.000000
91.284032	599.000000
91.731477	602.000000
92.178887	602.000000
92.626261	603.000000
93.073600	615.000000
93.520905	610.000000
93.968174	585.000000
94.415407	594.000000
94.862606	597.000000
95.309769	601.000000
95.756897	599.000000
96.203990	608.000000
96.651048	597.000000
97.098071	604.000000
97.545058	599.000000
97.992010	594.000000
98.438928	609.000000
98.885809	605.000000
99.332656	597.000000
99.779468	589.000000
100.226244	606.000000
100.672985	607.000000
101.119691	637.000000
101.566362	606.000000
102.012998	607.000000
102.459598	628.000000
102.906164	589.000000
103.352694	618.000000
103.799189	622.000000
104.245649	623.000000
104.692074	624.000000
105.138464	624.000000
105.584818	626.000000
106.031138	613.000000
106.477422	629.000000
106.923671	630.000000
107.369885	638.000000
107.816064	644.000000
108.262208	643.000000
108.708316	630.000000
109.154390	663.000000
109.600428	644.000000
110.046431	652.000000
110.492400	676.000000
110.938333	668.000000
111.384231	666.000000
111.830093	657.000000
112.275921	673.000000
112.721714	680.000000
113.167471	680.000000
113.613194	682.000000
114.058881	672.000000
114.504534	665.000000
114.950151	676.000000
115.395733	687.000000
115.841280	666.000000
116.286792	686.000000
116.732269	679.000000
117.177710	674.000000
117.623117	676.000000
118.068489	676.000000
118.513825	678.000000
118.959127	702.000000
119.404393	706.000000
119.849625	689.000000
120.294821	721.000000
120.739982	672.000000
121.185109	744.000000
121.630200	713.000000
122.075256	719.000000
122.520277	744.000000
122.965263	712.000000
123.410214	755.000000
123.855130	735.000000
124.300011	745.000000
124.744857	791.000000
125.189668	750.000000
125.634444	784.000000
126.079184	739.000000
126.523890	791.000000
126.968561	797.000000
127.413197	790.000000
127.857798	771.000000
128.302363	780.000000
128.746894	776.000000
129.191390	777.000000
129.635850	752.000000
130.080276	773.000000
130.524667	760.000000
130.969023	740.000000
131.413343	729.000000
131.857629	718.000000
132.301880	707.000000
132.746095	703.000000
133.190276	695.000000
133.634422	682.000000
134.078533	686.000000
134.522609	696.000000
134.966649	652.000000
135.410655	680.000000
135.854626	645.000000
136.298562	683.000000
136.742463	662.000000
137.186329	661.000000
137.630160	655.000000
138.073956	632.000000
138.517717	652.000000
138.961443	642.000000
139.405135	643.000000
139.848791	640.000000
140.292412	618.000000
140.735999	634.000000
141.179550	625.000000
141.623067	620.000000
142.066548	639.000000
142.509995	600.000000
142.953406	593.000000
143.396783	636.000000
143.840125	601.000000
144.283432	608.000000
144.726704	606.000000
145.169941	607.000000
145.613143	619.000000
146.056310	617.000000
146.499443	619.000000
146.942540	615.000000
147.385603	600.000000
147.828630	597.000000
148.271623	632.000000
148.714581	601.000000
149.157504	568.000000
149.600392	591.000000
150.043245	609.000000
150.486063	618.000000
150.928847	598.000000
151.371595	609.000000
151.814309	599.000000
152.256987	611.000000
152.699631	592.000000
153.142240	602.000000
153.584814	622.000000
154.027353	602.000000
154.469858	603.000000
154.912327	591.000000
155.354762	602.000000
155.797162	601.000000
156.239527	602.000000
156.681857	606.000000
157.124152	576.000000
157.566412	592.000000
158.008638	580.000000
158.450828	610.000000
158.892984	604.000000
159.335105	610.000000
159.777191	588.000000
160.219242	614.000000
160.661259	619.000000
161.103241	597.000000
161.545187	607.000000
161.987099	601.000000
162.428977	613.000000
162.870819	610.000000
163.312626	607.000000
163.754399	590.000000
164.196137	593.000000
164.637840	593.000000
165.079508	589.000000
165.521142	595.000000
165.962740	601.000000
166.404304	587.000000
166.845833	584.000000
167.287328	589.000000
167.728787	591.000000
168.170212	600.000000
168.611602	586.000000
169.052957	591.000000
169.494277	608.000000
169.935563	601.000000
170.376813	588.000000
170.818029	604.000000
171.259211	601.000000
171.700357	605.000000
172.141469	607.000000
172.582546	580.000000
173.023588	589.000000
173.464595	582.000000
173.905568	589.000000
174.346506	608.000000
174.787409	602.000000
175.228277	589.000000
175.669111	600.000000
176.109910	612.000000
176.550674	600.000000
176.991403	572.000000
177.432098	597.000000
177.872758	602.000000
178.313383	613.000000
178.753973	608.000000
179.194529	597.000000
179.635050	562.000000
180.075536	602.000000
180.515988	612.000000
180.956405	598.000000
181.396787	606.000000
181.837134	589.000000
182.277447	614.000000
182.717725	589.000000
183.157968	605.000000
183.598177	585.000000
184.038350	603.000000
184.478490	604.000000
184.918594	589.000000
185.358664	587.000000
185.798699	598.000000
186.238699	597.000000
186.678665	611.000000
187.118596	596.000000
187.558492	608.000000
187.998354	599.000000
188.438181	587.000000
188.877973	599.000000
189.317731	601.000000
189.757454	607.000000
190.197142	598.000000
190.636796	611.000000
191.076414	583.000000
191.515999	605.000000
191.955548	597.000000
192.395063	593.000000
192.834544	607.000000
193.273989	609.000000
193.713400	606.000000
194.152777	588.000000
194.592118	585.000000
195.031425	608.000000
195.470698	591.000000
195.909936	594.000000
196.349139	574.000000
196.788307	610.000000
197.227441	588.000000
197.666541	612.000000
198.105605	584.000000
198.544635	596.000000
198.983631	606.000000
199.422591	598.000000
199.861518	598.000000
200.300409	587.000000
200.739266	628.000000
201.178089	605.000000
201.616876	594.000000
202.055629	595.000000
202.494348	604.000000
202.933032	607.000000
203.371681	605.000000
203.810296	607.000000
204.248876	588.000000
204.687422	585.000000
205.125933	616.000000
205.564409	603.000000
206.002851	606.000000
206.441258	589.000000
206.879631	613.000000
207.317969	591.000000
207.756273	599.000000
208.194542	625.000000
208.632776	618.000000
209.070976	618.000000
209.509141	614.000000
209.947272	610.000000
210.385368	629.000000
210.823430	621.000000
211.261457	615.000000
211.699449	626.000000
212.137407	632.000000
212.575331	628.000000
213.013220	626.000000
213.451074	626.000000
213.888894	630.000000
214.326679	645.000000
214.764430	634.000000
215.202146	645.000000
215.639828	662.000000
216.077475	691.000000
216.515087	680.000000
216.952666	701.000000
217.390209	709.000000
217.827718	680.000000
218.265193	691.000000
218.702633	701.000000
219.140038	700.000000
219.577410	710.000000
220.014746	707.000000
220.452048	707.000000
220.889316	719.000000
221.326549	746.000000
221.763747	742.000000
222.200911	757.000000
222.638041	757.000000
223.075136	753.000000
223.512197	741.000000
223.949223	741.000000
224.386215	755.000000
224.823172	727.000000
225.260094	762.000000
225.696983	746.000000
226.133836	706.000000
226.570656	722.000000
227.007441	705.000000
227.444191	713.000000
227.880907	695.000000
228.317588	713.000000
228.754235	681.000000
229.190848	659.000000
229.627426	689.000000
230.063970	659.000000
230.500479	651.000000
230.936954	658.000000
231.373394	639.000000
231.809800	672.000000
232.246172	652.000000
232.682509	646.000000
233.118811	637.000000
233.555080	650.000000
233.991313	635.000000
234.427513	633.000000
234.863678	636.000000
235.299808	635.000000
235.735904	637.000000
236.171966	647.000000
236.607993	669.000000
237.043986	658.000000
237.479944	670.000000
237.915869	670.000000
238.351758	699.000000
238.787613	666.000000
239.223434	688.000000
239.659221	720.000000
240.094973	726.000000
240.530691	726.000000
240.966374	762.000000
241.402023	784.000000
241.837637	820.000000
242.273218	832.000000
242.708763	851.000000
243.144275	923.000000
243.579752	912.000000
244.015195	959.000000
244.450603	1067.000000
244.885977	1055.000000
245.321316	1145.000000
245.756622	1171.000000
246.191893	1214.000000
246.627129	1291.000000
247.062331	1338.000000
247.497499	1374.000000
247.932633	1422.000000
248.367732	1429.000000
248.802796	1462.000000
249.237827	1436.000000
249.672823	1464.000000
250.107785	1402.000000
250.542712	1366.000000
250.977605	1417.000000
251.412464	1302.000000
251.847289	1310.000000
252.282079	1209.000000
252.716835	1172.000000
253.151556	1129.000000
253.586243	1057.000000
254.020896	1017.000000
254.455515	983.000000
254.890099	937.000000
255.324649	874.000000
255.759165	868.000000
256.193646	850.000000
256.628093	830.000000
257.062506	841.000000
257.496884	814.000000
257.931229	782.000000
258.365538	794.000000
258.799814	775.000000
259.234055	779.000000
259.668262	778.000000
260.102435	773.000000
260.536574	760.000000
260.970678	728.000000
261.404748	775.000000
261.838783	738.000000
262.272785	752.000000
262.706752	766.000000
263.140685	773.000000
263.574584	782.000000
264.008448	793.000000
264.442278	794.000000
264.876074	799.000000
265.309835	784.000000
265.743563	834.000000
266.177256	856.000000
266.610915	848.000000
267.044539	908.000000
267.478130	900.000000
267.911686	905.000000
268.345208	980.000000
268.778696	963.000000
269.212149	1013.000000
269.645568	1002.000000
270.078953	1058.000000
270.512304	1117.000000
270.945621	1074.000000
271.378903	1133.000000
271.812151	1115.000000
272.245365	1153.000000
272.678545	1131.000000
273.111690	1176.000000
273.544802	1156.000000
273.977879	1172.000000
274.410922	1112.000000
274.843931	1077.000000
275.276905	1062.000000
275.709845	1049.000000
276.142752	1001.000000
276.575624	980.000000
277.008461	967.000000
277.441265	967.000000
277.874034	922.000000
278.306770	882.000000
278.739471	825.000000
279.172138	843.000000
279.604770	817.000000
280.037369	810.000000
280.469933	792.000000
280.902464	734.000000
281.334960	756.000000
281.767422	740.000000
282.199849	745.000000
282.632243	735.000000
283.064602	692.000000
283.496928	698.000000
283.929219	704.000000
284.361476	694.000000
284.793699	660.000000
285.225888	677.000000
285.658042	684.000000
286.090163	676.000000
286.522249	680.000000
286.954301	669.000000
287.386319	674.000000
287.818303	674.000000
288.250253	657.000000
288.682169	664.000000
289.114050	657.000000
289.545898	657.000000
289.977711	650.000000
290.409491	627.000000
290.841236	642.000000
291.272947	638.000000
291.704624	652.000000
292.136267	639.000000
292.567875	647.000000
292.999450	619.000000
293.430991	638.000000
293.862497	630.000000
294.293969	614.000000
294.725408	639.000000
295.156812	610.000000
295.588182	636.000000
296.019518	622.000000
296.450820	630.000000
296.882088	622.000000
297.313322	629.000000
297.744522	622.000000
298.175687	631.000000
298.606819	631.000000
299.037917	612.000000
299.468980	625.000000
299.900010	600.000000
300.331005	640.000000
300.761966	642.000000
301.192894	623.000000
301.623787	603.000000
302.054646	626.000000
302.485471	611.000000
302.916263	621.000000
303.347020	624.000000
303.777743	630.000000
304.208432	607.000000
304.639087	619.000000
305.069708	592.000000
305.500295	592.000000
305.930848	595.000000
306.361367	615.000000
306.791852	621.000000
307.222302	617.000000
307.652719	632.000000
308.083102	586.000000
308.513451	627.000000
308.943766	616.000000
309.374047	589.000000
309.804294	606.000000
310.234506	594.000000
310.664685	597.000000
311.094830	607.000000
311.524941	584.000000
311.955018	587.000000
312.385061	601.000000
312.815070	615.000000
313.245045	607.000000
313.674986	588.000000
314.104892	591.000000
314.534765	592.000000
314.964604	589.000000
315.394410	602.000000
315.824181	587.000000
316.253918	593.000000
316.683621	583.000000
317.113290	603.000000
317.542925	587.000000
317.972527	595.000000
318.402094	601.000000
318.831627	573.000000
319.261127	581.000000
319.690592	608.000000
320.120024	590.000000
320.549421	591.000000
320.978785	590.000000
321.408115	595.000000
321.837411	589.000000
322.266672	601.000000
322.695900	576.000000
323.125094	602.000000
323.554254	599.000000
323.983381	572.000000
324.412473	628.000000
324.841531	591.000000
325.270556	587.000000
325.699546	579.000000
326.128503	589.000000
326.557425	603.000000
326.986314	594.000000
327.415169	571.000000
327.843990	579.000000
328.272777	590.000000
328.701530	611.000000
329.130249	586.000000
329.558935	616.000000
329.987586	586.000000
330.416204	588.000000
330.844788	590.000000
331.273337	599.000000
331.701853	602.000000
332.130336	597.000000
332.558784	593.000000
332.987198	588.000000
333.415579	583.000000
333.843925	586.000000
334.272238	587.000000
334.700517	599.000000
335.128762	583.000000
335.556973	588.000000
335.985150	577.000000
336.413294	582.000000
336.841404	591.000000
337.269479	615.000000
337.697521	582.000000
338.125529	605.000000
338.553504	591.000000
338.981444	598.000000
339.409351	600.000000
339.837223	588.000000
340.265062	596.000000
340.692867	580.000000
341.120638	596.000000
341.548376	579.000000
341.976080	596.000000
342.403749	603.000000
342.831385	617.000000
343.258987	592.000000
343.686556	599.000000
344.114090	607.000000
344.541591	605.000000
344.969058	606.000000
345.396491	587.000000
345.823890	587.000000
346.251256	590.000000
346.678588	589.000000
347.105886	581.000000
347.533150	590.000000
347.960380	592.000000
348.387577	588.000000
348.814740	592.000000
349.241869	614.000000
349.668964	593.000000
350.096025	610.000000
350.523053	612.000000
350.950047	583.000000
351.377007	602.000000
351.803933	592.000000
352.230826	593.000000
352.657685	600.000000
353.084510	605.000000
353.511301	617.000000
353.938059	599.000000
354.364783	606.000000
354.791473	594.000000
355.218129	595.000000
355.644752	614.000000
356.071341	627.000000
356.497896	626.000000
356.924417	604.000000
357.350905	601.000000
357.777359	607.000000
358.203779	572.000000
358.630165	629.000000
359.056518	620.000000
359.482837	631.000000
359.909122	612.000000
360.335374	621.000000
360.761592	607.000000
361.187776	608.000000
361.613926	630.000000
362.040043	614.000000
362.466126	642.000000
362.892175	617.000000
363.318191	613.000000
363.744173	612.000000
364.170121	639.000000
364.596035	634.000000
365.021916	640.000000
365.447763	630.000000
365.873577	630.000000
366.299357	657.000000
366.725103	656.000000
367.150815	649.000000
367.576494	656.000000
368.002139	672.000000
368.427750	646.000000
368.853328	649.000000
369.278872	696.000000
369.704382	695.000000
370.129859	704.000000
370.555302	725.000000
370.980711	730.000000
371.406087	742.000000
371.831429	780.000000
372.256737	794.000000
372.682012	822.000000
373.107253	850.000000
373.532461	911.000000
373.957635	934.000000
374.382775	978.000000
374.807881	1043.000000
