wavelength:cm-1,532.143005
X	Y
60.775025	595.000000
61.224870	587.000000
61.674680	580.000000
62.124455	604.000000
62.574194	584.000000
63.023898	587.000000
63.473566	594.000000
63.923199	591.000000
64.372797	578.000000
64.822359	594.000000
65.271886	581.000000
65.721378	595.000000
66.170834	598.000000
66.620255	595.000000
67.069641	595.000000
67.518991	606.000000
67.968306	600.000000
68.417586	607.000000
68.866830	593.000000
69.316039	615.000000
69.765212	616.000000
70.214350	620.000000
70.663453	626.000000
71.112521	623.000000
71.561553	629.000000
72.010550	629.000000
72.459511	651.000000
72.908437	646.000000
73.357328	655.000000
73.806184	664.000000
74.255004	686.000000
74.703789	691.000000
75.152539	710.000000
75.601253	714.000000
76.049932	744.000000
76.498576	743.000000
76.947184	782.000000
77.395757	804.000000
77.844295	814.000000
78.292798	798.000000
78.741265	806.000000
79.189697	833.000000
79.638094	822.000000
80.086455	832.000000
80.534781	824.000000
80.983072	785.000000
81.431328	806.000000
81.879548	792.000000
82.327733	771.000000
82.775883	763.000000
83.223997	729.000000
83.672077	691.000000
84.120121	686.000000
84.568129	690.000000
85.016103	656.000000
85.464041	638.000000
85.911944	617.000000
86.359812	616.000000
86.807644	603.000000
87.255442	614.000000
87.703204	585.000000
88.150931	596.000000
88.598622	602.000000
89.046278	584.000000
89.493900	598.000000
89.941485	576.000000
90.389036	574.000000
90.836552	596.000000
91.284032	579.000000
91.731477	588.000000
92.178887	576.000000
92.626261	583.000000
93.073600	572.000000
93.520905	590.000000
93.968174	586.000000
94.415407	577.000000
94.862606	578.000000
95.309769	579.000000
95.756897	579.000000
96.203990	571.000000
96.651048	573.000000
97.098071	580.000000
97.545058	583.000000
97.992010	578.000000
98.438928	574.000000
98.885809	590.000000
99.332656	579.000000
99.779468	573.000000
100.226244	575.000000
100.672985	583.000000
101.119691	588.000000
101.566362	576.000000
102.012998	595.000000
102.459598	588.000000
102.906164	591.000000
103.352694	597.000000
103.799189	587.000000
104.245649	575.000000
104.692074	583.000000
105.138464	582.000000
105.584818	581.000000
106.031138	593.000000
106.477422	598.000000
106.923671	606.000000
107.369885	602.000000
107.816064	605.000000
108.262208	609.000000
108.708316	602.000000
109.154390	619.000000
109.600428	595.000000
110.046431	615.000000
110.492400	634.000000
110.938333	623.000000
