wavelength:cm-1,532.143005
X	Y
60.775025	664.000000
61.224870	642.000000
61.674680	661.000000
62.124455	651.000000
62.574194	650.000000
63.023898	653.000000
63.473566	627.000000
63.923199	656.000000
64.372797	657.000000
64.822359	646.000000
65.271886	651.000000
65.721378	668.000000
66.170834	658.000000
66.620255	652.000000
67.069641	649.000000
67.518991	656.000000
67.968306	674.000000
68.417586	643.000000
68.866830	670.000000
69.316039	675.000000
69.765212	661.000000
70.214350	676.000000
70.663453	668.000000
71.112521	686.000000
71.561553	692.000000
72.010550	714.000000
72.459511	695.000000
72.908437	719.000000
73.357328	715.000000
73.806184	751.000000
74.255004	750.000000
74.703789	764.000000
75.152539	810.000000
75.601253	839.000000
76.049932	850.000000
76.498576	843.000000
76.947184	892.000000
77.395757	939.000000
77.844295	915.000000
78.292798	985.000000
78.741265	987.000000
79.189697	1027.000000
79.638094	992.000000
80.086455	960.000000
80.534781	967.000000
80.983072	914.000000
81.431328	885.000000
81.879548	843.000000
82.327733	805.000000
82.775883	790.000000
83.223997	751.000000
83.672077	753.000000
84.120121	727.000000
84.568129	706.000000
85.016103	679.000000
85.464041	674.000000
85.911944	680.000000
86.359812	661.000000
86.807644	662.000000
87.255442	661.000000
87.703204	661.000000
88.150931	660.000000
88.598622	639.000000
89.046278	633.000000
89.493900	633.000000
89.941485	659.000000
90.389036	631.000000
90.836552	635.000000
91.284032	649.000000
91.731477	646.000000
92.178887	645.000000
92.626261	622.000000
93.073600	632.000000
93.520905	656.000000
93.968174	640.000000
94.415407	653.000000
94.862606	663.000000
95.309769	626.000000
95.756897	636.000000
96.203990	656.000000
96.651048	632.000000
97.098071	628.000000
97.545058	640.000000
97.992010	639.000000
98.438928	631.000000
98.885809	650.000000
99.332656	645.000000
99.779468	644.000000
100.226244	639.000000
100.672985	651.000000
101.119691	627.000000
101.566362	616.000000
102.012998	635.000000
102.459598	636.000000
102.906164	655.000000
103.352694	631.000000
103.799189	652.000000
104.245649	638.000000
104.692074	636.000000
105.138464	639.000000
