wavelength:cm-1,532.143005
X	Y
60.775025	655.000000
61.224870	635.000000
61.674680	621.000000
62.124455	669.000000
62.574194	644.000000
63.023898	644.000000
63.473566	653.000000
63.923199	625.000000
64.372797	649.000000
64.822359	648.000000
65.271886	644.000000
65.721378	629.000000
66.170834	640.000000
66.620255	664.000000
67.069641	643.000000
67.518991	653.000000
67.968306	659.000000
68.417586	651.000000
68.866830	657.000000
69.316039	670.000000
69.765212	648.000000
70.214350	677.000000
70.663453	675.000000
71.112521	693.000000
71.561553	683.000000
72.010550	694.000000
72.459511	691.000000
72.908437	734.000000
73.357328	719.000000
73.806184	739.000000
74.255004	750.000000
74.703789	773.000000
75.152539	785.000000
75.601253	791.000000
76.049932	830.000000
76.498576	828.000000
76.947184	875.000000
77.395757	906.000000
77.844295	927.000000
78.292798	915.000000
78.741265	950.000000
79.189697	937.000000
79.638094	920.000000
80.086455	880.000000
80.534781	881.000000
80.983072	849.000000
81.431328	867.000000
81.879548	792.000000
82.327733	781.000000
82.775883	747.000000
83.223997	728.000000
83.672077	713.000000
84.120121	693.000000
84.568129	698.000000
85.016103	692.000000
85.464041	670.000000
85.911944	672.000000
86.359812	667.000000
86.807644	682.000000
87.255442	656.000000
87.703204	647.000000
88.150931	643.000000
88.598622	632.000000
89.046278	656.000000
89.493900	637.000000
89.941485	635.000000
90.389036	652.000000
90.836552	636.000000
91.284032	661.000000
91.731477	649.000000
92.178887	624.000000
92.626261	653.000000
93.073600	642.000000
93.520905	638.000000
93.968174	643.000000
94.415407	638.000000
94.862606	649.000000
95.309769	656.000000
95.756897	646.000000
96.203990	656.000000
96.651048	639.000000
97.098071	631.000000
97.545058	635.000000
97.992010	648.000000
98.438928	639.000000
98.885809	651.000000
99.332656	646.000000
99.779468	626.000000
100.226244	633.000000
100.672985	644.000000
101.119691	647.000000
101.566362	642.000000
102.012998	640.000000
102.459598	666.000000
102.906164	627.000000
103.352694	647.000000
103.799189	639.000000
104.245649	648.000000
104.692074	636.000000
105.138464	639.000000
105.584818	641.000000
106.031138	630.000000
106.477422	648.000000
106.923671	648.000000
107.369885	643.000000
107.816064	664.000000
108.262208	655.000000
108.708316	648.000000
109.154390	648.000000
109.600428	670.000000
110.046431	659.000000
110.492400	659.000000
110.938333	651.000000
111.384231	665.000000
111.830093	667.000000
112.275921	658.000000
112.721714	671.000000
113.167471	657.000000
113.613194	656.000000
114.058881	665.000000
114.504534	675.000000
114.950151	657.000000
115.395733	650.000000
115.841280	659.000000
116.286792	662.000000
116.732269	687.000000
117.177710	683.000000
117.623117	661.000000
118.068489	688.000000
118.513825	678.000000
118.959127	686.000000
119.404393	693.000000
119.849625	694.000000
120.294821	680.000000
120.739982	720.000000
121.185109	704.000000
