wavelength:cm-1,532.143005
X	Y
60.775025	626.000000
61.224870	619.000000
61.674680	607.000000
62.124455	592.000000
62.574194	626.000000
63.023898	615.000000
63.473566	613.000000
63.923199	639.000000
64.372797	605.000000
64.822359	640.000000
65.271886	608.000000
65.721378	611.000000
66.170834	631.000000
66.620255	635.000000
67.069641	608.000000
67.518991	637.000000
67.968306	635.000000
68.417586	638.000000
68.866830	640.000000
69.316039	665.000000
69.765212	656.000000
70.214350	665.000000
70.663453	671.000000
71.112521	686.000000
71.561553	693.000000
72.010550	689.000000
72.459511	694.000000
72.908437	741.000000
73.357328	735.000000
73.806184	785.000000
74.255004	790.000000
74.703789	849.000000
75.152539	844.000000
75.601253	871.000000
76.049932	931.000000
76.498576	937.000000
76.947184	984.000000
77.395757	975.000000
77.844295	1064.000000
78.292798	1051.000000
78.741265	1054.000000
79.189697	1020.000000
79.638094	1009.000000
80.086455	1011.000000
80.534781	1026.000000
80.983072	958.000000
81.431328	903.000000
81.879548	857.000000
82.327733	858.000000
82.775883	818.000000
83.223997	772.000000
83.672077	750.000000
84.120121	709.000000
84.568129	687.000000
85.016103	671.000000
85.464041	670.000000
85.911944	646.000000
86.359812	636.000000
86.807644	637.000000
87.255442	620.000000
87.703204	640.000000
88.150931	621.000000
88.598622	608.000000
89.046278	612.000000
89.493900	608.000000
89.941485	591.000000
90.389036	616.000000
90.836552	608.000000
91.284032	599.000000
91.731477	601.000000
92.178887	591.000000
92.626261	596.000000
93.073600	609.000000
93.520905	591.000000
93.968174	614.000000
94.415407	594.000000
94.862606	616.000000
95.309769	607.000000
95.756897	581.000000
96.203990	574.000000
96.651048	594.000000
97.098071	595.000000
97.545058	602.000000
97.992010	623.000000
98.438928	597.000000
98.885809	601.000000
99.332656	582.000000
99.779468	591.000000
100.226244	616.000000
100.672985	599.000000
101.119691	612.000000
101.566362	605.000000
102.012998	613.000000
102.459598	607.000000
102.906164	604.000000
103.352694	609.000000
103.799189	614.000000
104.245649	612.000000
104.692074	614.000000
105.138464	636.000000
105.584818	627.000000
106.031138	619.000000
106.477422	651.000000
106.923671	629.000000
107.369885	636.000000
107.816064	642.000000
108.262208	642.000000
108.708316	653.000000
109.154390	686.000000
109.600428	661.000000
110.046431	664.000000
110.492400	664.000000
110.938333	673.000000
111.384231	667.000000
111.830093	675.000000
112.275921	691.000000
112.721714	678.000000
113.167471	673.000000
113.613194	683.000000
114.058881	704.000000
114.504534	690.000000
114.950151	681.000000
115.395733	671.000000
115.841280	677.000000
116.286792	683.000000
116.732269	692.000000
117.177710	690.000000
117.623117	690.000000
118.068489	693.000000
118.513825	701.000000
118.959127	697.000000
119.404393	689.000000
119.849625	692.000000
120.294821	713.000000
120.739982	733.000000
121.185109	715.000000
121.630200	745.000000
122.075256	747.000000
122.520277	724.000000
122.965263	760.000000
123.410214	748.000000
123.855130	744.000000
124.300011	768.000000
124.744857	771.000000
125.189668	767.000000
