wavelength:cm-1,532.143005
X	Y
60.775025	643.000000
61.224870	633.000000
61.674680	640.000000
62.124455	645.000000
62.574194	637.000000
63.023898	654.000000
63.473566	645.000000
63.923199	651.000000
64.372797	654.000000
64.822359	648.000000
65.271886	668.000000
65.721378	641.000000
66.170834	630.000000
66.620255	668.000000
67.069641	653.000000
67.518991	657.000000
67.968306	663.000000
68.417586	663.000000
68.866830	662.000000
69.316039	665.000000
69.765212	682.000000
70.214350	684.000000
70.663453	667.000000
71.112521	672.000000
71.561553	674.000000
72.010550	702.000000
72.459511	715.000000
72.908437	712.000000
73.357328	727.000000
73.806184	758.000000
74.255004	781.000000
74.703789	793.000000
75.152539	769.000000
75.601253	819.000000
76.049932	870.000000
76.498576	886.000000
76.947184	877.000000
77.395757	910.000000
77.844295	944.000000
78.292798	925.000000
78.741265	929.000000
79.189697	939.000000
79.638094	924.000000
80.086455	888.000000
80.534781	871.000000
80.983072	835.000000
81.431328	814.000000
81.879548	794.000000
82.327733	797.000000
82.775883	747.000000
83.223997	715.000000
83.672077	718.000000
84.120121	714.000000
84.568129	691.000000
85.016103	689.000000
85.464041	670.000000
85.911944	661.000000
86.359812	664.000000
86.807644	663.000000
87.255442	660.000000
87.703204	642.000000
88.150931	639.000000
88.598622	650.000000
89.046278	641.000000
89.493900	621.000000
89.941485	640.000000
90.389036	633.000000
90.836552	642.000000
91.284032	640.000000
91.731477	633.000000
92.178887	646.000000
92.626261	649.000000
93.073600	622.000000
93.520905	633.000000
93.968174	633.000000
94.415407	630.000000
94.862606	640.000000
95.309769	625.000000
95.756897	654.000000
96.203990	635.000000
96.651048	650.000000
97.098071	632.000000
97.545058	626.000000
97.992010	628.000000
98.438928	623.000000
98.885809	635.000000
99.332656	636.000000
99.779468	659.000000
100.226244	626.000000
100.672985	664.000000
101.119691	636.000000
101.566362	628.000000
102.012998	644.000000
102.459598	642.000000
102.906164	633.000000
103.352694	628.000000
103.799189	647.000000
104.245649	674.000000
104.692074	652.000000
105.138464	653.000000
105.584818	628.000000
106.031138	634.000000
106.477422	636.000000
106.923671	637.000000
107.369885	644.000000
107.816064	643.000000
108.262208	655.000000
108.708316	622.000000
109.154390	663.000000
109.600428	645.000000
110.046431	645.000000
110.492400	653.000000
110.938333	653.000000
111.384231	669.000000
111.830093	646.000000
112.275921	668.000000
112.721714	650.000000
113.167471	652.000000
113.613194	657.000000
114.058881	665.000000
114.504534	689.000000
114.950151	677.000000
115.395733	685.000000
115.841280	691.000000
116.286792	671.000000
116.732269	658.000000
117.177710	674.000000
117.623117	676.000000
118.068489	696.000000
118.513825	671.000000
118.959127	672.000000
119.404393	688.000000
119.849625	701.000000
120.294821	696.000000
120.739982	680.000000
121.185109	699.000000
121.630200	696.000000
122.075256	720.000000
