wavelength:cm-1,532.143005
X	Y
60.775025	599.000000
61.224870	590.000000
61.674680	595.000000
62.124455	578.000000
62.574194	601.000000
63.023898	588.000000
63.473566	592.000000
63.923199	584.000000
64.372797	604.000000
64.822359	606.000000
65.271886	586.000000
65.721378	607.000000
66.170834	611.000000
66.620255	596.000000
67.069641	591.000000
67.518991	605.000000
67.968306	598.000000
68.417586	605.000000
68.866830	611.000000
69.316039	612.000000
69.765212	611.000000
70.214350	610.000000
70.663453	620.000000
71.112521	608.000000
71.561553	640.000000
72.010550	634.000000
72.459511	653.000000
72.908437	649.000000
73.357328	674.000000
73.806184	692.000000
74.255004	664.000000
74.703789	719.000000
75.152539	721.000000
75.601253	746.000000
76.049932	762.000000
76.498576	813.000000
76.947184	827.000000
77.395757	845.000000
77.844295	880.000000
78.292798	931.000000
78.741265	922.000000
79.189697	906.000000
79.638094	933.000000
80.086455	893.000000
80.534781	890.000000
80.983072	842.000000
81.431328	828.000000
81.879548	801.000000
82.327733	764.000000
82.775883	745.000000
83.223997	722.000000
83.672077	708.000000
84.120121	661.000000
84.568129	677.000000
85.016103	651.000000
85.464041	650.000000
85.911944	642.000000
86.359812	612.000000
86.807644	610.000000
87.255442	615.000000
87.703204	590.000000
88.150931	581.000000
88.598622	587.000000
89.046278	587.000000
89.493900	586.000000
89.941485	582.000000
90.389036	578.000000
90.836552	573.000000
91.284032	578.000000
91.731477	587.000000
92.178887	567.000000
92.626261	568.000000
93.073600	587.000000
93.520905	578.000000
93.968174	579.000000
94.415407	577.000000
94.862606	598.000000
95.309769	573.000000
95.756897	588.000000
96.203990	569.000000
96.651048	582.000000
97.098071	589.000000
97.545058	564.000000
97.992010	571.000000
98.438928	574.000000
98.885809	574.000000
99.332656	577.000000
99.779468	584.000000
100.226244	577.000000
100.672985	599.000000
101.119691	613.000000
101.566362	598.000000
102.012998	581.000000
102.459598	568.000000
102.906164	585.000000
103.352694	587.000000
103.799189	599.000000
104.245649	584.000000
104.692074	607.000000
105.138464	595.000000
105.584818	600.000000
106.031138	598.000000
106.477422	595.000000
106.923671	596.000000
107.369885	582.000000
107.816064	596.000000
108.262208	614.000000
108.708316	627.000000
109.154390	596.000000
109.600428	609.000000
110.046431	607.000000
110.492400	616.000000
110.938333	643.000000
111.384231	629.000000
111.830093	611.000000
112.275921	625.000000
112.721714	633.000000
113.167471	627.000000
113.613194	631.000000
114.058881	630.000000
114.504534	637.000000
114.950151	618.000000
115.395733	626.000000
115.841280	638.000000
116.286792	649.000000
116.732269	640.000000
117.177710	638.000000
117.623117	628.000000
118.068489	637.000000
118.513825	642.000000
118.959127	645.000000
119.404393	652.000000
119.849625	650.000000
120.294821	635.000000
120.739982	637.000000
121.185109	673.000000
121.630200	658.000000
122.075256	650.000000
122.520277	671.000000
122.965263	674.000000
123.410214	687.000000
123.855130	684.000000
124.300011	712.000000
124.744857	691.000000
125.189668	700.000000
125.634444	708.000000
126.079184	690.000000
126.523890	709.000000
126.968561	713.000000
127.413197	722.000000
127.857798	721.000000
128.302363	711.000000
128.746894	708.000000
129.191390	707.000000
129.635850	721.000000
130.080276	722.000000
130.524667	713.000000
130.969023	704.000000
131.413343	682.000000
131.857629	675.000000
132.301880	654.000000
132.746095	671.000000
133.190276	668.000000
133.634422	638.000000
134.078533	640.000000
134.522609	648.000000
134.966649	653.000000
135.410655	629.000000
135.854626	633.000000
136.298562	661.000000
136.742463	626.000000
137.186329	618.000000
137.630160	599.000000
138.073956	617.000000
138.517717	633.000000
138.961443	625.000000
139.405135	600.000000
139.848791	607.000000
140.292412	619.000000
140.735999	595.000000
141.179550	595.000000
141.623067	603.000000
142.066548	589.000000
142.509995	599.000000
142.953406	588.000000
143.396783	586.000000
143.840125	610.000000
144.283432	582.000000
144.726704	605.000000
145.169941	602.000000
145.613143	587.000000
146.056310	589.000000
146.499443	580.000000
146.942540	580.000000
147.385603	581.000000
147.828630	603.000000
148.271623	577.000000
148.714581	582.000000
149.157504	576.000000
149.600392	589.000000
150.043245	592.000000
150.486063	584.000000
150.928847	581.000000
151.371595	568.000000
151.814309	569.000000
152.256987	592.000000
152.699631	581.000000
153.142240	568.000000
153.584814	581.000000
154.027353	586.000000
154.469858	578.000000
154.912327	585.000000
155.354762	582.000000
155.797162	577.000000
156.239527	581.000000
156.681857	577.000000
157.124152	559.000000
157.566412	570.000000
158.008638	560.000000
158.450828	587.000000
158.892984	571.000000
159.335105	567.000000
159.777191	574.000000
160.219242	576.000000
160.661259	584.000000
161.103241	572.000000
161.545187	586.000000
161.987099	570.000000
162.428977	583.000000
162.870819	585.000000
163.312626	573.000000
163.754399	579.000000
164.196137	573.000000
164.637840	573.000000
165.079508	573.000000
165.521142	578.000000
165.962740	574.000000
166.404304	586.000000
166.845833	576.000000
167.287328	566.000000
167.728787	588.000000
168.170212	586.000000
168.611602	581.000000
169.052957	581.000000
169.494277	578.000000
169.935563	581.000000
170.376813	574.000000
170.818029	577.000000
171.259211	578.000000
171.700357	565.000000
172.141469	591.000000
172.582546	592.000000
173.023588	570.000000
173.464595	597.000000
173.905568	566.000000
174.346506	582.000000
174.787409	571.000000
175.228277	571.000000
175.669111	562.000000
176.109910	568.000000
176.550674	571.000000
176.991403	552.000000
177.432098	581.000000
177.872758	585.000000
178.313383	563.000000
178.753973	587.000000
179.194529	585.000000
179.635050	557.000000
180.075536	569.000000
180.515988	592.000000
180.956405	566.000000
181.396787	575.000000
181.837134	573.000000
182.277447	571.000000
182.717725	587.000000
183.157968	575.000000
183.598177	569.000000
184.038350	576.000000
184.478490	553.000000
184.918594	584.000000
185.358664	571.000000
185.798699	578.000000
186.238699	566.000000
186.678665	592.000000
187.118596	577.000000
187.558492	575.000000
187.998354	573.000000
188.438181	574.000000
188.877973	574.000000
189.317731	582.000000
189.757454	594.000000
190.197142	572.000000
190.636796	576.000000
191.076414	577.000000
191.515999	570.000000
191.955548	578.000000
192.395063	585.000000
192.834544	589.000000
193.273989	591.000000
193.713400	583.000000
194.152777	584.000000
194.592118	572.000000
195.031425	585.000000
195.470698	570.000000
195.909936	582.000000
196.349139	595.000000
196.788307	558.000000
197.227441	580.000000
197.666541	570.000000
198.105605	579.000000
198.544635	577.000000
198.983631	578.000000
199.422591	590.000000
199.861518	586.000000
200.300409	598.000000
200.739266	574.000000
201.178089	573.000000
201.616876	574.000000
202.055629	590.000000
202.494348	579.000000
202.933032	591.000000
203.371681	571.000000
203.810296	580.000000
204.248876	594.000000
204.687422	578.000000
205.125933	563.000000
205.564409	567.000000
206.002851	581.000000
206.441258	586.000000
206.879631	573.000000
207.317969	588.000000
207.756273	568.000000
208.194542	574.000000
208.632776	588.000000
209.070976	578.000000
209.509141	576.000000
209.947272	598.000000
210.385368	575.000000
210.823430	593.000000
211.261457	592.000000
211.699449	607.000000
212.137407	599.000000
212.575331	608.000000
213.013220	574.000000
213.451074	591.000000
213.888894	598.000000
214.326679	613.000000
214.764430	609.000000
215.202146	619.000000
215.639828	604.000000
216.077475	635.000000
216.515087	615.000000
216.952666	622.000000
217.390209	646.000000
217.827718	647.000000
218.265193	618.000000
218.702633	660.000000
219.140038	672.000000
219.577410	666.000000
220.014746	655.000000
220.452048	667.000000
220.889316	673.000000
221.326549	678.000000
221.763747	693.000000
222.200911	701.000000
222.638041	699.000000
223.075136	698.000000
223.512197	684.000000
223.949223	674.000000
224.386215	672.000000
224.823172	691.000000
225.260094	674.000000
225.696983	699.000000
226.133836	655.000000
226.570656	686.000000
227.007441	670.000000
227.444191	677.000000
227.880907	674.000000
228.317588	655.000000
228.754235	640.000000
229.190848	620.000000
229.627426	638.000000
230.063970	630.000000
230.500479	645.000000
230.936954	622.000000
231.373394	593.000000
231.809800	630.000000
232.246172	627.000000
232.682509	599.000000
233.118811	616.000000
233.555080	593.000000
233.991313	600.000000
234.427513	596.000000
234.863678	601.000000
235.299808	610.000000
235.735904	619.000000
236.171966	604.000000
236.607993	598.000000
237.043986	616.000000
237.479944	623.000000
237.915869	616.000000
238.351758	632.000000
238.787613	640.000000
239.223434	623.000000
239.659221	644.000000
240.094973	658.000000
240.530691	656.000000
240.966374	674.000000
241.402023	682.000000
241.837637	693.000000
242.273218	716.000000
242.708763	725.000000
243.144275	762.000000
243.579752	778.000000
244.015195	805.000000
244.450603	816.000000
244.885977	846.000000
245.321316	921.000000
245.756622	979.000000
246.191893	1009.000000
246.627129	1087.000000
247.062331	1089.000000
247.497499	1110.000000
247.932633	1176.000000
248.367732	1221.000000
248.802796	1203.000000
249.237827	1227.000000
249.672823	1258.000000
250.107785	1243.000000
250.542712	1213.000000
250.977605	1198.000000
251.412464	1122.000000
251.847289	1080.000000
252.282079	1049.000000
252.716835	1039.000000
253.151556	976.000000
253.586243	917.000000
254.020896	913.000000
254.455515	904.000000
254.890099	835.000000
255.324649	825.000000
255.759165	801.000000
256.193646	759.000000
256.628093	753.000000
257.062506	750.000000
257.496884	731.000000
257.931229	711.000000
258.365538	706.000000
258.799814	705.000000
259.234055	690.000000
259.668262	716.000000
260.102435	698.000000
260.536574	681.000000
260.970678	715.000000
261.404748	681.000000
261.838783	719.000000
262.272785	706.000000
262.706752	699.000000
263.140685	695.000000
263.574584	700.000000
264.008448	727.000000
264.442278	703.000000
264.876074	727.000000
265.309835	757.000000
265.743563	742.000000
266.177256	762.000000
266.610915	752.000000
267.044539	759.000000
267.478130	793.000000
267.911686	784.000000
268.345208	850.000000
268.778696	860.000000
269.212149	874.000000
269.645568	885.000000
270.078953	924.000000
270.512304	954.000000
270.945621	970.000000
271.378903	975.000000
271.812151	1005.000000
272.245365	981.000000
272.678545	982.000000
273.111690	985.000000
273.544802	984.000000
273.977879	1065.000000
274.410922	1036.000000
274.843931	1014.000000
275.276905	962.000000
275.709845	952.000000
276.142752	939.000000
276.575624	937.000000
277.008461	893.000000
277.441265	861.000000
277.874034	842.000000
278.306770	819.000000
278.739471	806.000000
279.172138	784.000000
279.604770	743.000000
280.037369	738.000000
280.469933	728.000000
280.902464	714.000000
281.334960	741.000000
281.767422	698.000000
282.199849	693.000000
282.632243	679.000000
283.064602	656.000000
283.496928	653.000000
283.929219	654.000000
284.361476	664.000000
284.793699	640.000000
285.225888	656.000000
285.658042	670.000000
286.090163	668.000000
286.522249	633.000000
286.954301	633.000000
287.386319	618.000000
287.818303	638.000000
288.250253	629.000000
288.682169	632.000000
289.114050	606.000000
289.545898	614.000000
289.977711	612.000000
290.409491	618.000000
290.841236	629.000000
291.272947	623.000000
291.704624	617.000000
292.136267	607.000000
292.567875	615.000000
292.999450	616.000000
293.430991	607.000000
293.862497	603.000000
294.293969	598.000000
294.725408	600.000000
295.156812	608.000000
295.588182	594.000000
296.019518	588.000000
296.450820	617.000000
296.882088	610.000000
297.313322	610.000000
297.744522	616.000000
298.175687	605.000000
298.606819	601.000000
299.037917	580.000000
299.468980	595.000000
299.900010	598.000000
300.331005	605.000000
300.761966	603.000000
301.192894	579.000000
301.623787	595.000000
302.054646	585.000000
302.485471	593.000000
302.916263	583.000000
303.347020	599.000000
303.777743	578.000000
304.208432	620.000000
304.639087	589.000000
305.069708	571.000000
305.500295	581.000000
305.930848	589.000000
306.361367	577.000000
306.791852	596.000000
307.222302	576.000000
307.652719	573.000000
308.083102	579.000000
308.513451	572.000000
308.943766	594.000000
309.374047	586.000000
309.804294	581.000000
310.234506	581.000000
310.664685	589.000000
311.094830	566.000000
311.524941	585.000000
311.955018	587.000000
312.385061	569.000000
312.815070	591.000000
313.245045	578.000000
313.674986	578.000000
314.104892	580.000000
314.534765	577.000000
314.964604	572.000000
315.394410	576.000000
315.824181	579.000000
316.253918	567.000000
316.683621	570.000000
317.113290	576.000000
317.542925	577.000000
317.972527	576.000000
318.402094	566.000000
318.831627	574.000000
319.261127	567.000000
319.690592	575.000000
320.120024	570.000000
320.549421	576.000000
320.978785	570.000000
321.408115	584.000000
321.837411	573.000000
322.266672	580.000000
322.695900	556.000000
323.125094	569.000000
323.554254	578.000000
323.983381	563.000000
324.412473	571.000000
324.841531	567.000000
325.270556	576.000000
325.699546	558.000000
326.128503	572.000000
326.557425	550.000000
326.986314	571.000000
327.415169	585.000000
327.843990	562.000000
328.272777	561.000000
328.701530	589.000000
329.130249	570.000000
329.558935	569.000000
329.987586	585.000000
330.416204	588.000000
330.844788	556.000000
331.273337	592.000000
331.701853	580.000000
332.130336	569.000000
332.558784	572.000000
332.987198	574.000000
333.415579	581.000000
333.843925	558.000000
334.272238	563.000000
334.700517	563.000000
335.128762	575.000000
335.556973	568.000000
335.985150	588.000000
336.413294	567.000000
336.841404	564.000000
337.269479	587.000000
337.697521	583.000000
338.125529	585.000000
338.553504	575.000000
338.981444	584.000000
339.409351	573.000000
339.837223	581.000000
340.265062	582.000000
340.692867	553.000000
341.120638	566.000000
341.548376	562.000000
341.976080	556.000000
342.403749	567.000000
342.831385	581.000000
343.258987	580.000000
343.686556	568.000000
344.114090	592.000000
344.541591	580.000000
344.969058	588.000000
345.396491	586.000000
345.823890	585.000000
346.251256	579.000000
346.678588	572.000000
347.105886	590.000000
347.533150	592.000000
347.960380	565.000000
348.387577	567.000000
348.814740	584.000000
349.241869	574.000000
349.668964	590.000000
350.096025	604.000000
350.523053	569.000000
350.950047	598.000000
351.377007	592.000000
