56 	16 	-0.000648 	0.000000 	0.020938
57 	16 	0.001049 	0.000396 	0.022433
58 	16 	-0.000367 	-0.000209 	0.022683
59 	16 	-0.000197 	0.001114 	0.022425
60 	16 	0.000003 	-0.000419 	0.022675
61 	16 	-0.001114 	0.001939 	0.020717
62 	16 	0.000321 	-0.000551 	0.020919
63 	16 	-0.001475 	0.002743 	0.017904
64 	16 	0.000522 	-0.000692 	0.017957
65 	16 	-0.001086 	0.003125 	0.014631
66 	16 	0.000514 	-0.000811 	0.014554
67 	16 	-0.000332 	0.002729 	0.015610
68 	16 	0.000395 	-0.000640 	0.015579
69 	16 	0.000735 	0.002554 	0.014062
70 	16 	-0.000023 	-0.000586 	0.013992
71 	16 	0.001841 	0.001917 	0.014060
72 	16 	-0.000497 	-0.000317 	0.013989
73 	16 	0.002530 	0.001075 	0.015612
74 	16 	-0.000764 	0.000021 	0.015582
75 	16 	0.002523 	0.000259 	0.018012
76 	16 	-0.000763 	0.000244 	0.018100
77 	16 	0.001948 	-0.000261 	0.020492
78 	16 	-0.000607 	0.000310 	0.020697
79 	16 	0.001051 	-0.000367 	0.022448
80 	16 	-0.000367 	0.000210 	0.022698
81 	16 	-0.000002 	0.000015 	0.023195
82 	16 	0.000002 	0.000001 	0.023462
83 	16 	-0.000857 	0.000733 	0.022428
84 	16 	0.000367 	-0.000209 	0.022677
85 	16 	-0.001208 	0.001561 	0.020463
86 	16 	0.000568 	-0.000360 	0.020669
87 	16 	-0.001039 	0.002316 	0.017992
88 	16 	0.000585 	-0.000525 	0.018079
89 	16 	-0.000471 	0.001598 	0.018254
90 	16 	0.000469 	-0.000347 	0.018371
91 	16 	0.000275 	0.001969 	0.016988
92 	16 	0.000163 	-0.000459 	0.017048
93 	16 	0.001033 	0.001785 	0.016465
94 	16 	-0.000215 	-0.000374 	0.016532
95 	16 	0.001573 	0.001220 	0.016995
96 	16 	-0.000481 	-0.000092 	0.017054
97 	16 	0.001624 	0.000386 	0.018272
98 	16 	-0.000545 	0.000233 	0.018389
99 	16 	0.001212 	-0.000419 	0.019877
100 	16 	-0.000471 	0.000462 	0.020088
101 	16 	0.000573 	-0.000981 	0.021455
102 	16 	-0.000303 	0.000530 	0.021695
103 	16 	-0.000197 	-0.001089 	0.022452
104 	16 	0.000007 	0.000424 	0.022702
105 	16 	-0.000857 	-0.000706 	0.022440
106 	16 	0.000370 	0.000215 	0.022690
107 	16 	-0.001142 	0.000013 	0.021426
108 	16 	0.000611 	0.000003 	0.021665
109 	16 	-0.000967 	0.000844 	0.019847
110 	16 	0.000632 	-0.000171 	0.020057
111 	16 	-0.000490 	0.000009 	0.019166
112 	16 	0.000486 	0.000001 	0.019384
113 	16 	0.000045 	0.000751 	0.018715
114 	16 	0.000226 	-0.000179 	0.018868
115 	16 	0.000505 	0.001128 	0.018473
116 	16 	-0.000035 	-0.000284 	0.018587
117 	16 	0.000736 	0.000995 	0.018479
118 	16 	-0.000227 	-0.000174 	0.018593
119 	16 	0.000637 	0.000409 	0.018730
120 	16 	-0.000266 	0.000107 	0.018883
121 	16 	0.000257 	-0.000430 	0.019189
122 	16 	-0.000239 	0.000425 	0.019407
123 	16 	-0.000231 	-0.001255 	0.019880
124 	16 	-0.000158 	0.000642 	0.020091
125 	16 	-0.000737 	-0.001816 	0.020499
126 	16 	0.000042 	0.000681 	0.020704
127 	16 	-0.001115 	-0.001921 	0.020746
128 	16 	0.000330 	0.000560 	0.020948
129 	16 	-0.001207 	-0.001539 	0.020481
130 	16 	0.000573 	0.000368 	0.020687
131 	16 	-0.000965 	-0.000822 	0.019855
132 	16 	0.000634 	0.000176 	0.020067
133 	16 	-0.000468 	-0.001582 	0.018270
134 	16 	0.000473 	0.000348 	0.018387
135 	16 	0.000047 	-0.000740 	0.018721
136 	16 	0.000229 	0.000178 	0.018874
137 	16 	0.000319 	0.000002 	0.019262
138 	16 	0.000026 	0.000001 	0.019406
139 	16 	0.000238 	0.000395 	0.019503
140 	16 	-0.000047 	-0.000087 	0.019646
141 	16 	-0.000145 	0.000268 	0.019271
142 	16 	-0.000004 	0.000022 	0.019415
143 	16 	-0.000657 	-0.000341 	0.018732
144 	16 	0.000054 	0.000290 	0.018885
145 	16 	-0.001133 	-0.001211 	0.018275
146 	16 	0.000082 	0.000592 	0.018393
147 	16 	-0.001473 	-0.002057 	0.018018
148 	16 	0.000179 	0.000784 	0.018107
149 	16 	-0.001627 	-0.002642 	0.017932
150 	16 	0.000353 	0.000809 	0.017987
151 	16 	-0.001471 	-0.002728 	0.017930
152 	16 	0.000530 	0.000700 	0.017984
153 	16 	-0.001034 	-0.002299 	0.018014
154 	16 	0.000590 	0.000531 	0.018102
155 	16 	-0.000325 	-0.002716 	0.015638
156 	16 	0.000401 	0.000645 	0.015608
157 	16 	0.000276 	-0.001958 	0.017009
158 	16 	0.000169 	0.000458 	0.017069
159 	16 	0.000503 	-0.001122 	0.018480
160 	16 	-0.000028 	0.000285 	0.018594
161 	16 	0.000236 	-0.000395 	0.019501
162 	16 	-0.000043 	0.000093 	0.019644
163 	16 	-0.000446 	-0.000003 	0.019503
164 	16 	0.000114 	0.000005 	0.019645
165 	16 	-0.001214 	-0.000136 	0.018480
166 	16 	0.000279 	0.000116 	0.018593
167 	16 	-0.001828 	-0.000752 	0.016996
168 	16 	0.000335 	0.000376 	0.017055
169 	16 	-0.002183 	-0.001658 	0.015615
170 	16 	0.000376 	0.000674 	0.015587
171 	16 	-0.002149 	-0.002506 	0.014647
172 	16 	0.000459 	0.000864 	0.014570
173 	16 	-0.001749 	-0.003047 	0.014296
174 	16 	0.000525 	0.000905 	0.014207
175 	16 	-0.001078 	-0.003116 	0.014659
176 	16 	0.000521 	0.000819 	0.014583
177 	16 	-0.000053 	-0.002922 	0.011928
178 	16 	0.000232 	0.000785 	0.011815
179 	16 	0.000738 	-0.002545 	0.014092
180 	16 	-0.000015 	0.000591 	0.014022
181 	16 	0.001029 	-0.001780 	0.016483
182 	16 	-0.000203 	0.000376 	0.016548
183 	16 	0.000729 	-0.000993 	0.018475
184 	16 	-0.000216 	0.000179 	0.018588
185 	16 	-0.000149 	-0.000272 	0.019258
186 	16 	0.000002 	-0.000012 	0.019401
187 	16 	-0.001216 	0.000127 	0.018469
188 	16 	0.000280 	-0.000104 	0.018582
189 	16 	-0.002048 	-0.000005 	0.016460
190 	16 	0.000449 	0.000006 	0.016527
191 	16 	-0.002566 	-0.000643 	0.014057
192 	16 	0.000538 	0.000276 	0.013986
193 	16 	-0.002491 	-0.001525 	0.011895
194 	16 	0.000569 	0.000592 	0.011779
195 	16 	-0.001916 	-0.002322 	0.010661
196 	16 	0.000543 	0.000809 	0.010543
197 	16 	-0.001029 	-0.002829 	0.010674
198 	16 	0.000428 	0.000874 	0.010557
199 	16 	0.000246 	-0.002167 	0.008367
200 	16 	0.000032 	0.000654 	0.008278
201 	16 	0.001303 	-0.002258 	0.010831
202 	16 	-0.000294 	0.000538 	0.010723
203 	16 	0.001836 	-0.001909 	0.014079
204 	16 	-0.000484 	0.000324 	0.014008
205 	16 	0.001563 	-0.001214 	0.016992
206 	16 	-0.000467 	0.000096 	0.017052
207 	16 	0.000630 	-0.000407 	0.018709
208 	16 	-0.000257 	-0.000099 	0.018862
209 	16 	-0.000660 	0.000337 	0.018705
210 	16 	0.000057 	-0.000279 	0.018857
211 	16 	-0.001829 	0.000744 	0.016974
212 	16 	0.000334 	-0.000365 	0.017034
213 	16 	-0.002566 	0.000633 	0.014047
214 	16 	0.000536 	-0.000268 	0.013976
215 	16 	-0.002599 	-0.000005 	0.010792
216 	16 	0.000618 	0.000004 	0.010682
217 	16 	-0.001984 	-0.000880 	0.008341
218 	16 	0.000542 	0.000350 	0.008250
219 	16 	-0.000948 	-0.001666 	0.007470
220 	16 	0.000340 	0.000597 	0.007385
221 	16 	0.000455 	-0.000791 	0.006227
222 	16 	-0.000138 	0.000257 	0.006146
223 	16 	0.001752 	-0.001290 	0.008356
224 	16 	-0.000564 	0.000309 	0.008265
225 	16 	0.002559 	-0.001405 	0.011905
226 	16 	-0.000781 	0.000203 	0.011791
227 	16 	0.002521 	-0.001066 	0.015611
228 	16 	-0.000750 	-0.000014 	0.015582
229 	16 	0.001615 	-0.000378 	0.018250
230 	16 	-0.000533 	-0.000226 	0.018367
231 	16 	0.000250 	0.000434 	0.019151
232 	16 	-0.000234 	-0.000416 	0.019369
233 	16 	-0.001135 	0.001210 	0.018237
234 	16 	0.000080 	-0.000581 	0.018355
235 	16 	-0.002183 	0.001652 	0.015587
236 	16 	0.000370 	-0.000665 	0.015558
237 	16 	-0.002492 	0.001518 	0.011877
238 	16 	0.000566 	-0.000586 	0.011763
239 	16 	-0.001984 	0.000873 	0.008334
240 	16 	0.000540 	-0.000343 	0.008243
241 	16 	-0.000904 	-0.000002 	0.006217
242 	16 	0.000280 	0.000007 	0.006140
243 	42 	0.000541 	0.000010 	0.010607
244 	42 	0.001274 	-0.000418 	0.014659
245 	42 	0.001754 	-0.000708 	0.021124
246 	42 	0.001656 	-0.000739 	0.027859
247 	42 	0.000984 	-0.000431 	0.032657
248 	42 	0.000038 	0.000065 	0.034338
249 	42 	-0.000865 	0.000637 	0.032638
250 	42 	-0.001469 	0.001064 	0.027826
251 	42 	-0.001493 	0.001163 	0.021091
252 	42 	-0.001006 	0.000891 	0.014640
253 	42 	-0.000270 	0.000474 	0.010611
254 	42 	0.000518 	0.000909 	0.012407
255 	42 	0.001272 	0.000441 	0.014643
256 	42 	0.001875 	0.000011 	0.020171
257 	42 	0.001997 	-0.000274 	0.027026
258 	42 	0.001485 	-0.000277 	0.032876
259 	42 	0.000615 	0.000025 	0.036126
260 	42 	-0.000294 	0.000550 	0.036117
261 	42 	-0.000991 	0.001154 	0.032852
262 	42 	-0.001246 	0.001600 	0.027003
263 	42 	-0.000939 	0.001634 	0.020166
264 	42 	-0.000266 	0.001325 	0.014654
265 	42 	0.000441 	0.001602 	0.017333
266 	42 	0.001162 	0.001188 	0.017311
267 	42 	0.001752 	0.000728 	0.021108
268 	42 	0.001997 	0.000294 	0.027031
269 	42 	0.001685 	0.000011 	0.033014
270 	42 	0.000980 	0.000012 	0.037319
271 	42 	0.000180 	0.000326 	0.038937
272 	42 	-0.000492 	0.000864 	0.037296
273 	42 	-0.000847 	0.001478 	0.032985
274 	42 	-0.000756 	0.001889 	0.027014
275 	42 	-0.000255 	0.001888 	0.021119
276 	42 	0.000341 	0.001852 	0.023707
277 	42 	0.000925 	0.001604 	0.022046
278 	42 	0.001430 	0.001221 	0.023692
279 	42 	0.001654 	0.000756 	0.027870
280 	42 	0.001484 	0.000297 	0.032905
281 	42 	0.000981 	0.000012 	0.037342
282 	42 	0.000365 	0.000013 	0.040058
283 	42 	-0.000182 	0.000331 	0.040041
284 	42 	-0.000491 	0.000867 	0.037300
285 	42 	-0.000495 	0.001449 	0.032866
286 	42 	-0.000179 	0.001823 	0.027857
287 	42 	0.000255 	0.001450 	0.029391
288 	42 	0.000648 	0.001497 	0.027322
289 	42 	0.000974 	0.001307 	0.027324
290 	42 	0.001125 	0.000940 	0.029401
291 	42 	0.000984 	0.000447 	0.032704
292 	42 	0.000617 	-0.000006 	0.036186
293 	42 	0.000184 	-0.000303 	0.038986
294 	42 	-0.000180 	-0.000304 	0.040065
295 	42 	-0.000360 	0.000014 	0.038946
296 	42 	-0.000318 	0.000541 	0.036130
297 	42 	-0.000106 	0.001085 	0.032661
298 	42 	0.000189 	0.000552 	0.032655
299 	42 	0.000419 	0.000890 	0.031425
300 	42 	0.000552 	0.000945 	0.030941
301 	42 	0.000570 	0.000801 	0.031443
302 	42 	0.000387 	0.000434 	0.032690
303 	42 	0.000040 	-0.000051 	0.034410
304 	42 	-0.000288 	-0.000532 	0.036193
305 	42 	-0.000485 	-0.000841 	0.037356
306 	42 	-0.000485 	-0.000841 	0.037336
307 	42 	-0.000315 	-0.000515 	0.036146
308 	42 	-0.000059 	0.000010 	0.034361
309 	42 	0.000193 	-0.000538 	0.032668
310 	42 	0.000345 	0.000003 	0.033007
311 	42 	0.000336 	0.000356 	0.033350
312 	42 	0.000156 	0.000460 	0.033360
313 	42 	-0.000153 	0.000293 	0.033031
314 	42 	-0.000548 	-0.000110 	0.032694
315 	42 	-0.000859 	-0.000625 	0.032712
316 	42 	-0.000982 	-0.001137 	0.032921
317 	42 	-0.000837 	-0.001457 	0.033036
318 	42 	-0.000487 	-0.001427 	0.032904
319 	42 	-0.000101 	-0.001066 	0.032690
320 	42 	0.000262 	-0.001437 	0.029431
321 	42 	0.000423 	-0.000882 	0.031446
322 	42 	0.000338 	-0.000351 	0.033353
323 	42 	0.000015 	0.000002 	0.034164
324 	42 	-0.000451 	0.000107 	0.033360
325 	42 	-0.000953 	-0.000085 	0.031447
326 	42 	-0.001353 	-0.000502 	0.029408
327 	42 	-0.001462 	-0.001057 	0.027883
328 	42 	-0.001235 	-0.001589 	0.027054
329 	42 	-0.000744 	-0.001874 	0.027062
330 	42 	-0.000168 	-0.001807 	0.027903
331 	42 	0.000352 	-0.001838 	0.023762
332 	42 	0.000655 	-0.001488 	0.027366
333 	42 	0.000557 	-0.000939 	0.030953
334 	42 	0.000158 	-0.000455 	0.033347
335 	42 	-0.000451 	-0.000102 	0.033345
336 	42 	-0.001067 	0.000001 	0.030937
337 	42 	-0.001592 	-0.000188 	0.027321
338 	42 	-0.001749 	-0.000631 	0.023695
339 	42 	-0.001486 	-0.001161 	0.021128
340 	42 	-0.000927 	-0.001627 	0.020206
341 	42 	-0.000242 	-0.001876 	0.021168
342 	42 	0.000451 	-0.001587 	0.017386
343 	42 	0.000932 	-0.001590 	0.022097
344 	42 	0.000980 	-0.001297 	0.027346
345 	42 	0.000573 	-0.000793 	0.031425
346 	42 	-0.000152 	-0.000286 	0.032991
347 	42 	-0.000954 	0.000089 	0.031409
348 	42 	-0.001593 	0.000190 	0.027302
349 	42 	-0.001828 	-0.000001 	0.022029
350 	42 	-0.001590 	-0.000418 	0.017312
351 	42 	-0.000999 	-0.000888 	0.014663
352 	42 	-0.000255 	-0.001314 	0.014691
353 	42 	0.000524 	-0.000891 	0.012440
354 	42 	0.001166 	-0.001169 	0.017356
355 	42 	0.001434 	-0.001205 	0.023717
356 	42 	0.001128 	-0.000929 	0.029388
357 	42 	0.000388 	-0.000423 	0.032640
358 	42 	-0.000550 	0.000118 	0.032631
359 	42 	-0.001357 	0.000507 	0.029354
360 	42 	-0.001752 	0.000631 	0.023664
361 	42 	-0.001592 	0.000417 	0.017296
362 	42 	-0.001034 	0.000001 	0.012405
363 	42 	-0.000266 	-0.000462 	0.010626
364 	79 	-0.003941 	-0.006881 	-0.092513
365 	79 	-0.015570 	-0.000041 	-0.084576
366 	79 	-0.023196 	0.004950 	-0.063026
367 	79 	-0.024670 	0.006827 	-0.032798
368 	79 	-0.020360 	0.005597 	-0.003645
369 	79 	-0.012170 	0.001640 	0.016529
370 	79 	-0.002161 	-0.003822 	0.023625
371 	79 	0.007611 	-0.009716 	0.016508
372 	79 	0.015166 	-0.014792 	-0.003663
373 	79 	0.018401 	-0.017900 	-0.032829
374 	79 	0.016030 	-0.017563 	-0.063118
375 	79 	0.007851 	-0.013468 	-0.084702
376 	79 	-0.002957 	-0.018487 	-0.077006
377 	79 	-0.014451 	-0.011860 	-0.076914
378 	79 	-0.023176 	-0.005056 	-0.063019
379 	79 	-0.026565 	-0.000055 	-0.037755
380 	79 	-0.023975 	0.002078 	-0.009116
381 	79 	-0.017108 	0.000999 	0.014167
382 	79 	-0.007852 	-0.002762 	0.027039
383 	79 	0.001702 	-0.008257 	0.027034
384 	79 	0.009626 	-0.014379 	0.014163
385 	79 	0.014000 	-0.019782 	-0.009118
386 	79 	0.013426 	-0.023107 	-0.037820
387 	79 	0.007355 	-0.022660 	-0.063177
388 	79 	-0.001410 	-0.024326 	-0.050350
389 	79 	-0.011433 	-0.019858 	-0.056457
390 	79 	-0.020248 	-0.013391 	-0.050170
391 	79 	-0.024633 	-0.006918 	-0.032772
392 	79 	-0.023957 	-0.002212 	-0.009104
393 	79 	-0.018942 	-0.000086 	0.013319
394 	79 	-0.011170 	-0.001053 	0.028969
395 	79 	-0.002601 	-0.004750 	0.034584
396 	79 	0.004907 	-0.010322 	0.028985
397 	79 	0.009641 	-0.016585 	0.013358
398 	79 	0.010262 	-0.022013 	-0.009087
399 	79 	0.006455 	-0.024950 	-0.032863
400 	79 	-0.000076 	-0.023126 	-0.019823
401 	79 	-0.007560 	-0.021819 	-0.029025
402 	79 	-0.015087 	-0.017423 	-0.028986
403 	79 	-0.019864 	-0.011580 	-0.019719
404 	79 	-0.020318 	-0.005690 	-0.003611
405 	79 	-0.017087 	-0.001146 	0.014194
406 	79 	-0.011164 	0.000885 	0.028991
407 	79 	-0.004166 	-0.000088 	0.037328
408 	79 	0.002245 	-0.003790 	0.037346
409 	79 	0.006586 	-0.009382 	0.029056
410 	79 	0.007751 	-0.015553 	0.014274
411 	79 	0.005341 	-0.020631 	-0.003589
412 	79 	0.000726 	-0.016160 	0.005808
413 	79 	-0.004461 	-0.018126 	-0.002912
414 	79 	-0.009732 	-0.016802 	-0.006185
415 	79 	-0.013438 	-0.012851 	-0.002915
416 	79 	-0.014248 	-0.007391 	0.005805
417 	79 	-0.012144 	-0.001724 	0.016579
418 	79 	-0.007843 	0.002640 	0.027103
419 	79 	-0.002606 	0.004596 	0.034648
420 	79 	0.002236 	0.003616 	0.037383
421 	79 	0.005499 	-0.000088 	0.034713
422 	79 	0.006381 	-0.005621 	0.027213
423 	79 	0.004675 	-0.011538 	0.016677
424 	79 	0.001222 	-0.005799 	0.019871
425 	79 	-0.002503 	-0.010112 	0.015883
426 	79 	-0.005681 	-0.011923 	0.013089
427 	79 	-0.007569 	-0.010792 	0.013071
428 	79 	-0.007523 	-0.007126 	0.015831
429 	79 	-0.005582 	-0.001786 	0.019778
430 	79 	-0.002163 	0.003778 	0.023716
431 	79 	0.001680 	0.008167 	0.027144
432 	79 	0.004874 	0.010192 	0.029084
433 	79 	0.006562 	0.009225 	0.029133
434 	79 	0.006368 	0.005451 	0.027258
435 	79 	0.004411 	-0.000075 	0.023840
436 	79 	0.001211 	0.005707 	0.019910
437 	79 	-0.001744 	-0.000014 	0.022572
438 	79 	-0.003520 	-0.004256 	0.024257
439 	79 	-0.003617 	-0.006066 	0.024736
440 	79 	-0.002066 	-0.005055 	0.024225
441 	79 	0.000773 	-0.001414 	0.022494
442 	79 	0.004307 	0.003961 	0.019798
443 	79 	0.007568 	0.009719 	0.016639
444 	79 	0.009566 	0.014333 	0.014307
445 	79 	0.009590 	0.016488 	0.013501
446 	79 	0.007713 	0.015413 	0.014407
447 	79 	0.004649 	0.011397 	0.016763
448 	79 	0.000695 	0.016076 	0.005916
449 	79 	-0.002523 	0.010083 	0.015931
450 	79 	-0.003523 	0.004292 	0.024260
451 	79 	-0.002249 	0.000037 	0.029113
452 	79 	0.000946 	-0.001794 	0.029104
453 	79 	0.005283 	-0.000778 	0.024230
454 	79 	0.009844 	0.002969 	0.015848
455 	79 	0.013482 	0.008700 	0.005864
456 	79 	0.015089 	0.014856 	-0.003499
457 	79 	0.013926 	0.019782 	-0.008929
458 	79 	0.010200 	0.021933 	-0.008884
459 	79 	0.005293 	0.020520 	-0.003432
460 	79 	-0.000126 	0.023056 	-0.019675
461 	79 	-0.004497 	0.018093 	-0.002837
462 	79 	-0.005706 	0.011943 	0.013121
463 	79 	-0.003633 	0.006132 	0.024736
464 	79 	0.000942 	0.001900 	0.029093
465 	79 	0.006908 	0.000072 	0.024715
466 	79 	0.012989 	0.001182 	0.013063
467 	79 	0.017749 	0.005272 	-0.002884
468 	79 	0.019919 	0.011510 	-0.019641
469 	79 	0.018323 	0.018013 	-0.032636
470 	79 	0.013350 	0.023118 	-0.037587
471 	79 	0.006388 	0.024891 	-0.032661
472 	79 	-0.001473 	0.024273 	-0.050203
473 	79 	-0.007613 	0.021779 	-0.028963
474 	79 	-0.009776 	0.016798 	-0.006153
475 	79 	-0.007608 	0.010833 	0.013071
476 	79 	-0.002084 	0.005135 	0.024195
477 	79 	0.005288 	0.000900 	0.024191
478 	79 	0.012998 	-0.001004 	0.013032
479 	79 	0.019271 	0.000109 	-0.006200
480 	79 	0.022530 	0.004464 	-0.028947
481 	79 	0.021685 	0.010985 	-0.050084
482 	79 	0.015957 	0.017676 	-0.062937
483 	79 	0.007278 	0.022665 	-0.062993
484 	79 	-0.003021 	0.018452 	-0.076906
485 	79 	-0.011490 	0.019800 	-0.056411
486 	79 	-0.015141 	0.017393 	-0.028991
487 	79 	-0.013497 	0.012848 	-0.002930
488 	79 	-0.007556 	0.007156 	0.015799
489 	79 	0.000771 	0.001483 	0.022438
490 	79 	0.009864 	-0.002841 	0.015774
491 	79 	0.017781 	-0.005088 	-0.002965
492 	79 	0.022554 	-0.004219 	-0.028999
493 	79 	0.022857 	0.000132 	-0.056363
494 	79 	0.017484 	0.006714 	-0.076840
495 	79 	0.007794 	0.013529 	-0.084605
496 	79 	-0.003968 	0.006863 	-0.092478
497 	79 	-0.014492 	0.011783 	-0.076892
498 	79 	-0.020294 	0.013317 	-0.050197
499 	79 	-0.019919 	0.011530 	-0.019767
500 	79 	-0.014294 	0.007357 	0.005759
501 	79 	-0.005598 	0.001779 	0.019717
502 	79 	0.004323 	-0.003914 	0.019702
503 	79 	0.013531 	-0.008595 	0.005732
504 	79 	0.019982 	-0.011340 	-0.019785
505 	79 	0.021740 	-0.010765 	-0.050194
506 	79 	0.017514 	-0.006534 	-0.076905
507 	79 	0.007962 	0.000042 	-0.092488
508 	79 	0.002794 	-0.000004 	-0.118781
509 	79 	0.000001 	0.000037 	-0.121077
510 	79 	0.006351 	-0.002293 	-0.098209
511 	79 	-0.004793 	0.002600 	-0.110350
512 	79 	0.008416 	-0.003762 	-0.063675
513 	79 	-0.007921 	0.004004 	-0.081687
514 	79 	0.008377 	-0.003897 	-0.025526
515 	79 	-0.008563 	0.004148 	-0.043937
516 	79 	0.006223 	-0.002669 	0.006034
517 	79 	-0.007055 	0.003284 	-0.008121
518 	79 	0.002546 	-0.000509 	0.023648
519 	79 	-0.004069 	0.001644 	0.016708
520 	79 	-0.001700 	0.001947 	0.023636
521 	79 	-0.000284 	-0.000485 	0.025503
522 	79 	-0.005406 	0.004052 	0.005996
523 	79 	0.003478 	-0.002665 	0.016682
524 	79 	-0.007544 	0.005299 	-0.025602
525 	79 	0.006414 	-0.004400 	-0.008153
526 	79 	-0.007444 	0.005396 	-0.063797
527 	79 	0.007927 	-0.005270 	-0.043975
528 	79 	-0.005136 	0.004346 	-0.098334
529 	79 	0.007466 	-0.004793 	-0.081775
530 	79 	-0.001375 	0.002403 	-0.118841
531 	79 	0.004660 	-0.002814 	-0.110418
532 	79 	0.002758 	0.004674 	-0.108426
533 	79 	0.000177 	-0.005462 	-0.110488
534 	79 	0.006384 	0.002255 	-0.098209
535 	79 	-0.004767 	-0.002628 	-0.110368
536 	79 	0.008864 	-0.000027 	-0.071052
537 	79 	-0.008532 	-0.000042 	-0.090506
538 	79 	0.009479 	-0.001463 	-0.035373
539 	79 	-0.009832 	0.001481 	-0.056893
540 	79 	0.008022 	-0.001595 	-0.001288
541 	79 	-0.008946 	0.001846 	-0.019751
542 	79 	0.004918 	-0.000435 	0.022694
543 	79 	-0.006380 	0.001133 	0.010626
544 	79 	0.000986 	0.001621 	0.031262
545 	79 	-0.002773 	-0.000474 	0.027381
546 	79 	-0.002761 	0.004001 	0.022656
547 	79 	0.001067 	-0.002676 	0.027370
548 	79 	-0.005319 	0.006108 	-0.001381
549 	79 	0.004287 	-0.004971 	0.010577
550 	79 	-0.005931 	0.007430 	-0.035549
551 	79 	0.006194 	-0.006822 	-0.019839
552 	79 	-0.004377 	0.007616 	-0.071292
553 	79 	0.006303 	-0.007772 	-0.057078
554 	79 	-0.001155 	0.006610 	-0.098392
555 	79 	0.004313 	-0.007407 	-0.090760
556 	79 	0.002519 	0.008145 	-0.080654
557 	79 	0.000510 	-0.008920 	-0.081938
558 	79 	0.005915 	0.006183 	-0.080550
559 	79 	-0.003921 	-0.006918 	-0.090976
560 	79 	0.008470 	0.003714 	-0.063647
561 	79 	-0.007877 	-0.004081 	-0.081668
562 	79 	0.009502 	0.001407 	-0.035347
563 	79 	-0.009812 	-0.001572 	-0.056867
564 	79 	0.008683 	-0.000026 	-0.004005
565 	79 	-0.009645 	-0.000055 	-0.024075
566 	79 	0.006270 	-0.000186 	0.022061
567 	79 	-0.007724 	0.000369 	0.006999
568 	79 	0.002900 	0.000906 	0.036670
569 	79 	-0.004605 	-0.000310 	0.028690
570 	79 	-0.000550 	0.002896 	0.036655
571 	79 	-0.001027 	-0.001956 	0.036389
572 	79 	-0.003185 	0.005272 	0.021999
573 	79 	0.002196 	-0.004222 	0.028675
574 	79 	-0.004258 	0.007439 	-0.004146
575 	79 	0.004354 	-0.006570 	0.006924
576 	79 	-0.003427 	0.008863 	-0.035574
577 	79 	0.004922 	-0.008445 	-0.024236
578 	79 	-0.000909 	0.009123 	-0.063894
579 	79 	0.003655 	-0.009343 	-0.057138
